Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.0005219513;75.658;8.011;99.379
0.001681843;8.207;30.409;29.041
0.001217886;6.879;4.164;87.172
0.0009279135;6.879;3.086;77.091
0.001739837;28.170;26.167;62.022
0.001159892;4.701;3.839;21.484
0.0002319783;3.448;5.485;44.224
0.001623848;4.739;5.485;73.573
0.001159892;4.351;3.927;15.352
0.00266775;13.573;9.047;53.779
0.001333875;8.753;7.063;71.959
0.0007539297;4.701;3.839;86.215
0.006147429;6.319;3.542;96.947
0.005335501;15.829;9.047;87.362
0.003827641;8.471;6.526;74.868
0.002899728;10.225;9.821;78.433
0.00266775;11.900;9.047;87.172
0.005857455;8.160;5.427;83.057
0.002841733;33.182;9.737;85.242
0.0004059621;4.739;6.526;99.379
0.0001159892;4.739;4.110;62.033
0.001275881;3.394;8.900;66.085
0.002377777;70.831;8.011;58.162
0.001159892;6.319;3.839;93.911
0.003827641;6.319;25.655;97.426
0.002609755;6.319;8.900;98.315
0.001623848;4.739;5.485;86.958
0.0001739837;21.016;8.744;99.090
0.0005219513;6.879;5.478;51.569
0.0005799459;10.225;41.081;88.964
0.003131706;12.284;5.350;80.066
0.001565854;9.978;5.347;87.172
0.001449865;60.050;5.347;64.317
0.00394363;9.464;13.267;78.669
0.0001159892;9.978;28.914;48.580
0.0009859081;11.476;6.210;50.522
5.799458E-05;3.448;5.350;33.136
0.0002899729;2.593;5.350;99.379
0.0002899729;4.739;81.595;58.162
0.001855826;10.225;7.240;70.867
0.001565854;73.342;5.360;90.725
0.0006959351;4.739;3.839;67.260
0.0005219513;10.394;5.350;73.843
0.003479673;7.250;1.163;73.579
0.0007539297;6.319;5.485;97.209
0.001275881;3.448;5.485;25.731
0.001159892;54.950;3.839;23.691
0.003711652;8.366;3.183;83.906
0.0008119243;8.207;8.011;5.003
0.002493766;8.216;25.006;73.843
0.0009279135;6.319;4.164;97.048
0.001565854;6.159;5.350;71.729
0.002841733;65.733;9.737;94.440
0.001797832;7.250;5.485;41.333
0.00139187;5.383;9.047;65.403
0.001043903;16.464;3.415;50.250
0.002203793;8.216;8.900;75.657
0.001159892;5.383;3.879;81.262
0.0006959351;5.383;7.877;74.981
0.0001159892;17.069;3.632;97.209
0.002145799;6.319;9.737;74.801
0.003711652;10.225;6.210;87.569
0.002145799;8.753;14.372;94.229
0.001275881;14.958;4.254;60.067
0.0004639567;7.621;5.485;41.492
0.001275881;6.114;4.254;28.975
0.005103522;8.216;6.210;51.539
0.0003479675;42.581;1.031;35.726
0.002261788;8.160;5.485;83.057
0.0001159892;6.361;17.864;67.260
0.0009279135;6.319;52.765;97.048
0.001159892;8.753;3.839;90.197
0.005567481;10.225;4.751;50.408
0.002261788;7.990;3.026;47.680
0.002319783;6.450;3.839;80.891
0.0003479675;3.394;1.163;71.729
0.0004639567;68.741;1.559;95.763
0.001043903;11.592;8.011;98.315
0.00202981;22.705;11.175;85.242
0.00266775;30.728;9.047;87.172
0.001101897;10.225;3.839;97.307
0.0008119243;3.448;1.163;47.712
0.001159892;3.394;6.210;40.441
0.001913821;6.159;6.526;86.958
0.001623848;6.114;5.485;98.951
0.002377777;8.207;5.485;68.129
0.0005799459;6.319;59.151;94.188
0.001159892;47.860;3.839;73.843
0.0007539297;45.864;2.459;64.223
0.001565854;15.829;5.347;80.726
0.001275881;5.543;9.733;60.579
0.004407586;8.160;5.350;49.980
0.001043903;21.480;3.542;50.755
0.001855826;1.523;6.210;87.611
0.001101897;6.319;9.047;47.938
0.004929538;8.753;4.894;79.698
0.0004639567;11.173;6.210;83.523
0.004117613;6.879;1.163;40.471
0.001449865;11.323;4.894;67.151
0.001217886;4.739;5.347;91.864
0.0008699189;4.739;3.542;66.622
0.003537668;4.739;8.744;90.725
0.001507859;58.760;3.119;90.096
0.005625476;7.250;3.839;80.783
0.001159892;4.739;6.526;99.379
0.004697558;6.319;6.210;88.796
0.0006379405;3.448;11.989;42.705
0.0002899729;4.739;9.737;58.606
0.00202981;6.159;6.899;83.057
0.0002899729;4.739;19.559;97.017
0.002783739;13.573;9.047;53.779
0.001159892;4.739;3.839;22.690
0.0005219513;10.225;44.396;71.959
0.002899728;5.543;2.394;60.579
0.001275881;14.958;4.254;94.159
0.0006959351;4.739;4.110;24.174
0.001159892;27.346;3.879;81.548
0.003247695;77.857;5.485;71.729
0.001971815;8.580;9.737;90.197
0.001333875;6.159;6.526;86.958
0.002203793;6.319;5.485;83.057
0.0003479675;3.394;1.163;71.729
0.0004059621;6.319;8.011;97.426
0.003479673;9.978;3.839;86.958
0.0004059621;3.448;5.350;56.188
0.005103522;9.638;8.744;83.057
0.001855826;6.319;6.210;17.221
0.005219512;8.753;3.542;77.479
0.0002899729;6.159;3.839;52.633
0.002435772;10.225;3.086;43.995
0.0007539297;6.159;6.526;86.958
0.0004059621;2.324;1.755;44.538
0.001217886;3.394;8.011;90.197
0.002087804;5.383;9.047;88.234
0.005045528;8.207;5.485;68.129
0.0003479675;6.319;3.839;94.440
0.0007539297;35.944;2.459;54.750
0.0006379405;4.739;3.542;68.177
0.004407586;17.069;3.632;47.894
0.002087804;4.739;3.542;46.307
0.001681843;4.739;16.097;53.418
0.002319783;4.739;5.347;52.477
0.001855826;16.679;6.210;87.611
0.0004059621;6.159;16.097;94.159
0.005509486;6.319;9.047;37.485
0.003653657;6.114;4.254;28.975
0.003131706;6.319;3.839;97.630
0.001739837;3.394;9.047;94.433
0.001507859;4.739;6.037;89.256
0.001449865;6.879;4.894;79.807
0.0008699189;4.739;5.485;36.045
0.0009859081;6.486;13.110;29.041
0.0006959351;3.448;5.360;86.958
0.0006379405;8.207;8.011;29.041
0.002783739;65.733;9.737;94.440
0.0003479675;3.394;1.163;71.729
0.0004059621;6.319;8.744;74.838
0.0009279135;19.207;3.839;73.860
0.003479673;11.900;3.839;88.756
0.002435772;6.319;6.526;83.906
0.004639564;8.216;3.839;73.843
0.002145799;1.951;8.900;63.534
0.001217886;6.879;28.767;88.732
0.001623848;51.020;5.485;83.057
0.002319783;94.291;3.839;97.048
0.005393496;10.225;6.210;83.171
0.001507859;95.059;14.952;87.172
0.001797832;2.778;8.900;63.947
0.005219512;56.856;5.347;38.694
0.004349591;4.739;16.097;75.270
0.001101897;17.069;3.632;97.209
0.001681843;18.779;6.210;86.958
0.001159892;4.701;3.839;88.756
0.0006959351;16.343;9.737;98.427
0.0004059621;6.879;1.271;86.958
0.006321413;10.225;37.909;98.315
0.001333875;6.319;5.350;86.958
0.004639564;6.450;3.839;55.353
0.0006379405;6.114;3.839;71.097
0.0008119243;4.739;26.579;29.041
0.002841733;16.343;9.737;95.334
0.001159892;58.852;3.839;88.756
0.005335501;13.573;9.047;53.779
0.005741465;10.225;6.526;80.649
0.0009279135;6.319;11.475;75.270
0.0004639567;6.879;8.900;88.919
0.002435772;4.739;3.542;18.648
0.002203793;7.250;8.370;85.242
0.0003479675;3.910;6.694;67.767
0.001449865;11.323;4.894;88.732
0.001043903;6.450;3.839;97.962
0.00139187;10.225;7.240;70.867
0.001623848;31.161;5.478;88.732
0.001449865;11.323;4.894;88.732
0.001217886;3.687;9.047;87.172
0.00139187;6.319;8.011;97.426
0.005161517;4.739;3.542;46.307
0.001449865;6.879;4.894;79.807
0.001159892;4.739;3.839;97.017
0.004639564;6.319;35.770;81.548
0.00139187;6.159;6.526;53.830
0.006031439;1.951;3.839;90.252
0.002435772;7.250;93.174;87.172
0.001043903;6.319;1.031;96.824
0.001217886;6.319;4.164;97.048
0.002145799;6.114;8.011;14.346
0.001101897;1.735;3.680;70.631
0.002087804;6.404;1.163;71.729
0.002609755;68.721;8.900;96.752
0.001855826;10.225;6.210;98.315
0.0004639567;3.394;14.035;90.776
0.0004639567;3.394;4.110;95.194
0.001101897;4.739;3.839;62.903
0.003885635;10.225;7.240;70.867
0.001101897;4.739;5.485;86.984
0.001565854;20.799;5.350;76.970
0.003885635;6.879;4.894;68.211
0.001159892;6.159;3.839;89.464
0.001159892;10.225;3.839;97.017
0.0008699189;10.225;14.272;27.499
0.00713334;10.225;8.011;62.561
0.001043903;81.856;5.485;93.833
0.0002319783;4.701;3.839;88.756
0.004581569;8.216;9.204;71.729
0.001623848;8.216;3.839;78.781
0.002551761;6.319;8.744;65.802
0.00446558;8.753;8.011;48.580
0.001681843;13.041;4.829;97.048
0.0005799459;3.387;5.347;87.172
0.0002319783;20.799;3.839;88.919
0.0001739837;6.879;17.145;93.329
0.001043903;60.184;11.175;85.242
0.001159892;6.319;6.526;83.906
0.001159892;3.448;4.567;42.705
0.001623848;10.225;5.485;97.892
0.003247695;7.250;5.485;83.057
0.001043903;21.480;3.542;50.755
0.001855826;7.250;3.839;52.655
0.001855826;7.638;6.210;79.306
0.0001159892;18.823;5.350;99.379
0.001565854;57.543;5.350;82.756
0.001855826;5.779;6.210;98.315
0.001507859;3.448;5.350;80.066
0.0001159892;5.383;46.293;73.423
0.003653657;10.225;6.210;98.315
0.00202981;5.383;8.179;65.403
0.0005219513;4.739;3.839;87.172
0.0004639567;14.607;71.081;99.828
0.0003479675;1.973;1.163;3.280
0.0008699189;6.319;8.744;67.560
0.004639564;8.160;3.879;92.097
0.001623848;6.879;5.478;51.569
0.01009108;8.216;8.900;75.657
0.0003479675;1.735;9.047;70.631
0.001159892;13.573;9.047;52.183
0.001275881;14.958;4.254;68.106
0.001797832;8.216;20.754;97.666
0.002087804;6.319;3.839;94.440
0.003131706;9.978;5.347;87.172
0.001217886;1.564;8.011;89.141
0.003711652;10.225;6.210;98.315
0.0006959351;4.739;5.485;36.045
0.001507859;10.225;3.839;58.520
0.001507859;15.829;2.533;38.694
0.001855826;6.159;9.047;97.209
0.0004639567;9.485;19.020;98.315
0.0006959351;6.319;9.047;36.615
0.002319783;11.900;3.839;88.756
0.0009859081;10.225;3.086;44.793
0.0008699189;4.147;3.879;93.493
0.0006379405;4.739;6.526;40.979
0.003595662;6.450;4.254;39.155
0.001159892;6.159;3.839;45.340
0.0002319783;4.739;3.542;68.177
0.001159892;80.428;3.839;26.811
0.0001739837;3.448;11.175;85.242
0.0009279135;10.225;3.086;43.995
0.001159892;37.700;3.839;74.868
0.002609755;14.191;8.900;88.732
0.001565854;29.608;5.347;64.317
0.001913821;6.450;6.526;50.336
0.00139187;1.273;8.011;97.900
0.003247695;5.383;5.478;33.038
0.003653657;6.319;1.755;83.492
0.006553392;6.319;5.350;99.092
0.001449865;4.739;35.102;86.958
0.001043903;4.739;3.542;48.580
0.002319783;15.457;3.879;84.135
0.001739837;10.225;8.011;87.569
0.001681843;6.159;10.028;81.548
0.001275881;16.464;4.213;94.881
0.0009859081;5.383;3.839;54.940
0.006379408;6.879;2.059;79.807
0.005625476;6.159;6.526;86.958
0.002319783;19.451;5.347;78.669
0.001913821;34.721;6.526;86.349
0.001855826;8.216;6.210;51.539
0.001043903;8.160;1.031;91.503
0.0009279135;3.448;11.175;26.076
0.002261788;11.323;4.894;85.255
0.001739837;9.485;3.839;97.307
0.001159892;11.204;3.839;66.103
0.001565854;2.226;5.347;78.669
0.0006379405;14.607;47.883;99.828
0.0004639567;15.829;5.347;38.694
0.001043903;3.394;4.829;20.506
0.001043903;6.879;5.478;51.569
0.001217886;8.216;8.900;75.657
0.001913821;14.058;6.526;93.421
5.799458E-05;4.739;24.578;55.685
0.002377777;8.367;8.011;87.172
0.005741465;8.753;6.526;86.958
0.001159892;27.346;3.879;81.548
0.003711652;6.159;3.839;97.048
0.001101897;3.943;6.210;60.731
0.001565854;20.799;5.350;76.970
0.001565854;6.319;6.210;89.256
0.004697558;10.225;5.350;99.379
0.001565854;33.012;5.347;38.694
0.0007539297;31.503;2.459;82.867
0.001855826;4.739;16.097;55.406
0.0008119243;5.383;6.210;79.306
0.004987533;8.753;3.086;48.339
5.799458E-05;6.319;6.616;17.221
0.002377777;16.910;8.011;87.569
0.001217886;39.346;4.118;87.172
0.001449865;15.363;5.350;97.307
0.002145799;3.448;11.175;89.093
0.0008699189;8.619;9.745;87.611
0.0009279135;6.159;1.589;94.159
0.0007539297;3.448;11.175;85.242
0.001275881;4.739;39.945;75.270
0.0007539297;10.225;41.081;57.284
0.001101897;6.114;4.254;28.975
0.001565854;64.082;5.347;64.317
0.001913821;8.753;2.459;82.867
0.0005219513;16.679;6.210;90.625
0.0005799459;4.739;88.178;65.403
0.001159892;74.443;3.839;58.162
0.0009279135;7.250;25.583;83.057
0.0007539297;3.448;7.638;93.911
0.0006959351;41.861;5.350;80.066
0.004233602;8.753;37.777;97.900
0.004929538;8.216;8.744;79.073
0.004697558;8.753;6.526;74.868
0.0003479675;3.448;5.485;89.363
0.002725744;8.619;9.745;96.083
0.0005799459;5.142;8.370;85.242
0.0008699189;5.369;6.210;50.755
0.00579946;8.753;4.894;81.480
0.0006959351;6.319;53.268;97.209
0.001333875;3.448;11.989;42.705
0.002783739;7.250;6.210;65.403
0.002957723;62.207;14.587;97.900
0.001623848;6.319;6.526;65.005
0.0008699189;3.910;6.694;81.843
0.0004059621;10.225;78.365;86.958
0.001797832;4.739;7.361;81.445
0.001043903;4.739;3.542;98.315
0.002087804;6.319;1.148;44.538
0.001159892;6.319;3.839;93.524
0.003131706;6.159;10.028;81.548
0.001217886;9.464;32.426;78.669
0.0001739837;6.879;99.737;86.958
0.0008699189;3.448;5.360;86.958
0.001043903;4.739;3.542;72.579
0.0009859081;4.739;11.846;88.756
0.0008119243;7.250;8.370;85.242
0.005509486;12.623;3.632;93.911
0.0004059621;4.739;9.737;58.162
0.0006959351;6.319;6.210;17.221
0.00139187;5.543;2.394;64.881
0.002435772;8.160;1.031;49.710
0.003711652;73.938;6.210;52.300
0.001159892;3.448;3.839;65.403
0.002841733;23.536;9.745;63.419
0.0009859081;4.739;3.542;98.315
0.001623848;80.554;5.478;97.900
0.0007539297;4.739;11.421;86.958
0.0006379405;6.114;8.011;54.617
0.00568347;6.450;4.829;89.256
0.001159892;6.114;3.839;95.750
0.0008699189;6.319;5.350;35.106
0.003711652;16.679;6.210;87.611
0.0004059621;4.739;7.361;12.274
0.006147429;10.225;8.011;62.561
0.0006379405;8.216;3.086;18.454
0.0004639567;6.159;1.559;63.111
0.001159892;6.319;3.839;99.708
0.0004059621;99.447;8.900;63.534
0.0008119243;1.971;5.350;91.864
0.001043903;1.564;8.011;89.141
0.0009279135;5.383;5.847;79.482
0.004117613;7.990;5.485;47.680
0.003131706;15.724;5.350;73.843
0.001159892;4.739;6.137;44.273
0.001565854;29.608;5.347;64.317
0.006495398;10.225;5.485;97.892
0.0006379405;6.319;8.011;62.269
0.003537668;8.160;8.370;58.449
0.002841733;6.319;6.526;83.906
0.004639564;10.225;3.086;72.795
0.0005219513;4.739;6.210;64.317
0.001275881;16.464;4.213;94.881
0.0003479675;6.159;1.031;7.887
0.005335501;6.319;4.457;83.057
0.0002319783;6.879;58.726;79.807
0.0002899729;4.739;11.846;32.797
0.001101897;6.319;8.011;97.426
0.0005799459;4.701;1.928;88.756
0.0007539297;4.739;7.361;58.257
0.001507859;10.225;8.011;87.569
0.001855826;49.324;6.210;87.611
0.0002899729;9.485;87.463;97.900
0.001159892;5.543;3.879;86.450
0.0006379405;8.216;9.737;56.020
0.001275881;3.448;5.360;86.958
0.001159892;5.383;3.839;97.307
0.001797832;4.739;6.137;44.273
0.008525216;16.343;9.737;95.334
0.001971815;5.383;6.694;79.482
0.00202981;10.225;6.899;84.472
0.001681843;8.216;3.839;73.843
0.0006379405;6.319;6.526;94.440
0.001507859;6.319;5.350;27.807
0.001565854;9.978;5.347;34.921
0.003421679;10.225;3.839;80.219
0.0005219513;3.910;6.694;90.903
0.001855826;14.958;6.210;65.647
0.0009279135;10.225;3.086;44.793
0.004639564;10.225;3.839;50.818
0.0004059621;4.739;29.947;89.256
0.001507859;6.159;6.899;83.057
0.001159892;6.159;10.028;81.548
0.005277507;6.450;4.164;85.242
0.002145799;6.159;14.587;54.551
0.003131706;73.251;5.350;99.379
0.002377777;88.342;8.011;52.572
0.002957723;9.978;5.347;41.233
0.001855826;2.778;8.900;63.947
0.003247695;10.225;5.485;64.914
0.0004059621;4.739;5.347;91.864
0.002609755;10.225;9.737;62.588
0.0006959351;3.448;5.360;86.958
0.00446558;6.319;3.839;78.669
0.0009859081;4.739;6.210;79.930
0.0006379405;6.319;9.781;97.209
0.002145799;6.319;3.839;64.201
0.0006379405;6.159;3.542;93.911
0.003247695;51.362;5.478;99.053
0.0004639567;3.448;22.362;80.066
0.001971815;6.159;17.056;95.763
0.00139187;10.225;6.210;87.569
0.0002319783;5.543;97.233;60.579
0.0003479675;1.973;1.163;95.043
0.002319783;8.753;29.832;97.900
0.0006959351;85.462;1.031;35.726
5.799458E-05;3.394;5.485;72.047
0.001681843;8.150;19.247;73.070
0.002957723;9.978;5.347;87.172
0.0003479675;4.120;8.900;89.956
0.0008119243;58.901;8.011;87.172
0.0002899729;14.958;6.210;41.046
0.005741465;7.250;5.485;83.057
0.001449865;20.332;4.894;88.732
0.002319783;10.225;3.879;80.066
0.001159892;6.319;3.839;94.440
0.005509486;6.114;4.254;28.975
0.001565854;1.992;5.350;97.307
0.001855826;6.319;6.210;17.221
0.001449865;5.543;34.138;78.669
0.0002319783;6.319;5.350;86.958
0.0008699189;9.485;18.552;97.900
0.0008699189;52.532;3.839;97.900
0.0004059621;3.448;5.360;60.046
0.0004639567;6.159;3.839;58.162
0.0009859081;6.486;13.110;29.041
0.0005799459;2.778;8.900;63.947
0.003131706;4.739;11.846;88.756
0.00330569;6.319;3.839;40.083
0.002319783;8.753;6.210;52.300
0.0001159892;3.448;5.360;86.958
0.0006379405;4.739;12.122;98.683
0.001507859;6.319;5.485;83.057
0.004059619;40.160;9.047;65.403
0.002841733;6.319;5.961;97.048
0.001913821;30.128;6.526;83.906
0.0008699189;3.910;6.694;90.903
0.001043903;10.225;6.210;98.315
0.001507859;4.739;4.110;91.885
0.00202981;10.225;6.210;67.600
0.004639564;8.753;3.839;90.197
0.001739837;7.250;1.163;69.226
0.0001159892;33.585;16.097;94.159
0.0009859081;7.250;26.411;80.783
0.001217886;19.160;4.164;83.057
0.0009859081;29.608;5.347;64.317
0.001681843;10.225;6.210;46.191
0.003189701;1.483;14.952;43.566
0.002377777;16.679;6.210;87.611
0.0004059621;3.448;42.978;66.336
0.002377777;8.753;8.011;48.580
0.0009859081;3.448;11.989;42.705
0.005741465;9.638;6.401;83.057
0.001159892;3.448;8.900;41.226
0.00202981;10.225;6.899;67.220
0.0003479675;3.394;1.163;22.705
0.001913821;17.074;6.526;60.155
0.001043903;14.958;4.254;94.159
Best fitness score = 0.01009108
Fitness sum =  3448.598

Generasi 12
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.004154764;20.687;6.210;69.226
0.001298364;14.958;3.879;83.171
0.0001298364;5.664;6.210;98.315
0.002466891;6.114;6.693;93.421
0.00181771;33.182;5.485;97.048
0.001622955;6.114;6.210;63.744
0.001298364;32.912;3.839;87.172
0.000584264;10.225;3.086;41.233
0.001298364;5.383;3.879;26.811
0.003116073;9.464;3.839;47.318
0.003180991;5.543;8.011;62.022
0.005193454;7.250;9.737;74.981
0.0028564;97.623;8.744;95.334
0.001038692;7.250;9.737;89.256
0.00181771;1.483;3.542;47.680
0.0028564;6.114;8.748;83.057
0.001428201;10.225;4.213;27.528
0.001428201;10.225;4.254;94.881
0.002077382;66.038;6.210;86.958
0.003635418;7.250;9.737;89.256
0.001558037;6.319;13.237;40.471
0.003895091;8.753;3.839;64.853
0.002077382;41.595;6.210;86.958
0.000584264;6.114;3.839;58.449
0.001298364;3.448;34.138;71.097
0.005063618;8.160;15.580;96.083
0.0003895093;14.183;1.163;83.057
0.001622955;31.425;8.179;86.958
6.491821E-05;10.225;71.398;80.783
0.002661646;8.753;20.791;90.197
0.002661646;11.298;8.011;41.046
0.001298364;20.332;3.839;73.843
0.005063618;10.225;2.459;97.160
0.0004544275;6.114;2.459;87.838
0.00110361;4.739;5.350;83.492
0.001882628;4.739;8.011;49.710
0.0007790186;5.543;1.589;87.569
0.000584264;6.159;80.758;94.159
0.000584264;1.951;4.829;84.382
0.000584264;68.771;1.755;90.252
0.0008439369;76.406;6.694;25.731
0.002596728;14.058;3.839;50.408
0.0009737734;6.319;9.047;97.426
0.002596728;6.450;3.879;86.958
0.001038692;6.361;3.119;90.096
0.002531809;11.323;13.690;46.307
0.001687873;4.701;5.347;59.861
0.000584264;8.207;3.839;93.714
0.001298364;8.216;9.047;97.666
0.0004544275;6.159;42.568;70.631
0.001428201;6.159;4.213;62.895
0.001428201;6.159;9.047;47.680
0.0009088551;6.319;14.952;86.984
0.005193454;6.196;3.839;50.408
0.006167231;8.207;8.900;98.315
0.0001947546;5.383;3.839;79.698
0.002726564;64.082;4.164;61.688
0.0006491822;8.160;81.595;96.083
0.001233446;10.225;8.011;53.418
0.0001947546;8.160;76.778;96.083
0.001233446;8.753;17.166;95.334
0.001298364;16.464;3.879;94.881
0.0005193457;6.319;3.839;5.693
0.001298364;8.207;3.839;87.172
0.005712802;10.225;8.744;94.229
0.002337055;84.582;3.542;38.694
0.003180991;16.343;9.745;95.607
0.001298364;6.114;3.839;58.520
0.0007141004;6.879;13.267;87.611
0.001882628;16.679;18.552;97.900
0.001558037;7.966;9.047;88.756
0.002142301;7.250;6.526;79.930
0.00110361;8.753;8.370;27.948
0.002531809;4.739;15.944;90.197
0.002077382;10.225;3.542;87.569
0.005258372;8.753;5.350;54.617
0.002531809;6.114;2.459;84.761
0.0009737734;3.910;10.028;88.732
0.001038692;2.226;5.478;47.073
0.0009088551;6.450;6.210;87.172
0.001363283;6.319;4.164;35.229
0.000584264;4.739;3.839;87.172
0.001363283;6.450;3.879;86.958
0.002012464;6.159;9.047;47.680
0.001363283;7.250;5.350;65.403
0.002077382;8.753;8.744;28.938
0.0009737734;4.739;3.086;15.352
0.000584264;3.394;5.478;91.864
0.001558037;5.383;3.839;89.475
0.0008439369;6.114;2.459;84.761
0.0009737734;3.394;8.900;83.057
0.001428201;6.159;4.213;53.786
0.002142301;11.323;6.526;46.307
0.002921319;25.020;8.900;64.914
0.000584264;4.739;4.894;95.763
0.00181771;16.910;5.485;99.379
0.002986237;20.799;9.047;79.807
0.0001947546;3.448;23.694;97.048
0.003635418;8.216;11.175;89.141
0.0004544275;8.753;32.335;88.732
0.0009088551;3.466;9.737;89.256
0.0003245911;6.319;5.360;73.843
0.001493119;1.564;8.011;97.017
0.0004544275;8.367;9.204;87.611
0.001622955;6.159;4.894;85.242
0.001298364;8.753;3.839;88.732
0.002077382;6.319;11.175;81.865
0.0007141004;3.394;6.210;35.839
0.0007790186;3.910;7.594;94.440
0.003180991;5.383;9.674;67.600
0.008049866;8.753;5.350;35.206
0.002596728;8.207;3.839;32.133
0.001298364;14.058;3.839;50.408
0.001687873;8.207;6.210;88.732
0.006232149;12.507;6.210;87.172
0.0007141004;6.159;5.350;92.097
0.000584264;8.216;11.175;48.339
0.0042846;51.362;13.110;96.427
0.001038692;7.990;14.601;74.868
0.001493119;6.319;3.839;46.191
0.0003895093;6.319;1.163;84.135
0.0009088551;7.306;6.210;87.172
0.0005193457;13.573;4.118;83.057
0.00110361;6.114;11.989;77.479
0.001947546;10.225;4.254;37.641
0.004674109;8.619;14.372;68.129
0.001038692;8.753;3.086;27.684
0.001233446;10.225;3.680;80.066
0.0028564;6.159;4.213;76.970
0.001168528;6.319;3.839;51.248
0.0007790186;3.910;9.737;89.601
0.001298364;8.160;3.839;55.150
0.007141008;13.573;8.744;50.818
0.0007790186;62.207;9.047;37.485
0.0003895093;4.739;37.223;40.979
0.001622955;7.990;4.894;74.868
0.0003895093;6.319;3.026;28.975
0.003895091;9.464;3.839;52.572
0.001752792;7.250;5.347;97.900
0.0005193457;6.322;8.900;89.141
0.0003895093;10.225;1.163;79.306
0.00181771;10.225;5.485;65.403
0.001752792;8.753;5.350;62.456
0.0009737734;5.383;8.011;73.579
0.0001947546;8.207;94.441;69.226
0.001622955;2.293;8.011;72.579
0.004414436;14.958;13.443;83.057
0.0028564;8.216;5.360;17.221
0.002272137;10.225;17.295;70.867
0.001038692;6.879;3.086;71.340
0.004868863;6.319;5.485;97.209
0.0004544275;6.319;35.364;97.892
0.002401973;6.450;3.839;88.980
0.00181771;4.739;4.254;44.060
0.004154764;10.225;3.086;42.753
0.001622955;1.625;4.894;62.561
0.00577772;67.271;9.737;94.440
0.0008439369;46.016;2.459;84.761
0.0009088551;7.250;9.737;89.256
0.001752792;6.319;1.672;38.694
0.0004544275;16.679;63.748;94.159
0.001882628;7.250;9.737;74.981
0.002077382;10.225;6.210;40.441
0.0005193457;8.216;6.210;95.334
0.002921319;16.288;5.360;73.843
0.001558037;4.739;6.526;75.504
0.003635418;10.225;5.485;65.403
0.002077382;10.225;6.210;68.129
0.002531809;8.753;8.781;79.698
0.001298364;6.319;3.839;38.694
0.001687873;8.375;59.151;97.307
0.001298364;6.319;3.839;86.958
0.0007790186;5.543;8.011;24.847
0.002077382;78.616;6.210;97.892
0.00110361;8.753;3.839;93.506
0.001038692;5.779;3.086;55.505
0.001752792;8.753;5.350;25.866
0.0003895093;7.250;1.163;97.900
0.0003895093;3.910;1.148;49.019
0.0028564;10.225;8.744;94.229
0.001038692;43.817;5.350;87.569
0.006491823;9.464;3.839;74.105
0.003180991;6.319;11.175;98.951
0.001558037;8.160;4.751;98.315
0.002077382;8.366;6.210;97.426
0.001558037;5.543;8.011;62.022
0.001298364;6.319;3.839;95.808
0.001752792;6.879;5.347;77.091
0.001947546;10.225;1.163;79.306
0.0009737734;14.958;9.047;83.057
0.001363283;6.319;4.110;87.172
0.005193454;8.753;3.839;55.582
0.001947546;6.319;11.175;98.951
0.000584264;9.978;17.056;53.779
0.00181771;7.638;5.485;52.300
0.001298364;45.637;3.839;62.903
0.00181771;10.225;5.485;65.403
0.004154764;8.753;3.086;43.566
0.0008439369;3.448;19.213;73.843
0.005323291;19.160;8.900;94.440
0.001168528;7.250;9.737;89.256
0.00181771;7.250;9.737;89.256
0.0005193457;6.486;67.067;74.838
0.00181771;6.159;8.900;81.548
0.001363283;3.448;18.865;52.300
0.0007790186;3.910;9.737;94.440
0.003895091;7.250;11.902;79.073
0.003505582;16.343;5.350;78.669
0.002142301;7.250;6.526;79.930
0.002077382;11.900;6.210;56.111
0.0003895093;16.679;1.163;83.057
0.0009088551;6.159;3.839;75.270
0.001622955;10.225;1.163;79.306
0.0003895093;7.990;3.879;29.041
0.003960009;6.319;4.164;28.111
0.0007790186;5.779;3.086;39.390
0.001038692;6.879;9.737;85.242
0.002531809;8.216;14.587;39.137
0.0009088551;6.319;9.737;79.807
0.002466891;10.225;3.680;80.066
0.005453127;11.323;5.485;60.731
0.002986237;8.216;6.210;88.732
0.0008439369;4.739;5.347;52.477
0.001298364;3.943;6.210;94.440
0.001558037;27.052;9.737;89.256
0.001038692;8.216;15.465;97.666
6.491821E-05;3.943;6.210;94.440
0.001298364;6.319;3.839;97.048
0.003051155;8.367;9.204;87.611
0.001298364;6.114;3.839;58.520
0.001622955;1.735;37.777;83.906
0.00110361;10.225;4.254;85.242
0.0003245911;23.671;8.370;89.256
0.002077382;5.383;6.210;74.683
0.001298364;14.958;3.879;83.171
0.002596728;14.058;3.839;50.408
0.001038692;10.225;3.086;41.233
0.0006491822;4.739;3.086;15.352
0.0001298364;6.319;2.394;90.725
0.001298364;8.753;3.839;71.020
0.003635418;7.638;5.485;52.300
0.003180991;6.114;9.684;83.057
0.001298364;6.159;3.879;88.756
0.001622955;6.319;4.164;81.548
0.0008439369;10.225;3.680;7.827
0.006686579;10.225;4.254;75.818
0.0007790186;6.319;72.077;88.756
0.001687873;6.450;6.210;16.938
0.001298364;19.889;3.839;58.520
