Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
31.200;4.931;10.297;71.133;0.018;0.600
19.600;4.931;9.719;54.288;0.011;0.612
11.200;4.931;11.131;93.719;0.006;0.618
33.600;4.931;11.131;71.133;0.019;0.638
38.200;4.931;9.719;93.719;0.022;0.660
12.000;4.931;11.850;86.846;0.007;0.667
22.400;4.931;11.131;71.133;0.013;0.679
33.600;4.931;11.131;93.719;0.019;0.699
10.400;4.931;10.297;71.133;0.006;0.705
19.600;4.931;9.719;71.133;0.011;0.716
11.200;4.931;11.131;71.133;0.006;0.723
22.400;4.931;11.131;93.719;0.013;0.735
31.200;4.931;10.297;38.519;0.018;0.753
22.400;4.931;11.131;93.719;0.013;0.766
43.600;4.931;9.719;54.288;0.025;0.791
19.600;4.931;9.719;71.133;0.011;0.803
27.000;4.931;5.340;71.133;0.016;0.818
33.600;4.931;11.131;72.172;0.019;0.838
36.000;4.931;11.850;93.719;0.021;0.858
31.200;4.931;10.297;71.133;0.018;0.876
33.600;4.931;11.131;93.719;0.019;0.896
20.800;4.931;10.297;71.133;0.012;0.908
24.000;4.931;11.850;71.133;0.014;0.922
11.200;4.931;11.131;93.719;0.006;0.928
24.000;4.931;11.850;93.719;0.014;0.942
22.400;4.931;11.131;71.133;0.013;0.955
11.200;4.931;11.131;71.235;0.006;0.961
11.200;24.687;11.131;71.133;0.006;0.968
22.400;4.931;11.131;93.719;0.013;0.981
33.600;4.931;11.131;93.719;0.019;1.000
Nilai fitness terbaik = 52.20013
Total fitness =  1735.002

Generasi 12
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
36.000;4.931;11.850;71.133;0.018;0.018
36.000;4.931;11.850;93.719;0.018;0.036
33.600;4.931;11.131;71.133;0.017;0.053
11.200;4.931;11.131;71.133;0.006;0.059
11.200;48.274;11.131;71.133;0.006;0.065
15.000;4.931;14.826;86.846;0.008;0.072
33.600;4.931;11.131;93.719;0.017;0.089
19.600;4.931;9.719;93.719;0.010;0.099
11.200;4.931;11.131;93.719;0.006;0.105
29.400;4.931;9.719;71.133;0.015;0.120
32.400;4.931;5.340;71.133;0.016;0.136
9.800;4.931;9.719;34.135;0.005;0.141
44.800;4.931;11.131;93.719;0.023;0.163
19.600;4.931;9.719;28.229;0.010;0.173
31.200;4.931;10.297;38.519;0.016;0.189
19.600;4.931;11.131;59.416;0.010;0.199
11.200;4.931;11.131;71.133;0.006;0.205
33.600;4.931;11.131;95.578;0.017;0.222
11.200;4.931;11.131;71.133;0.006;0.227
21.000;4.931;10.297;72.919;0.011;0.238
40.000;4.931;9.839;71.133;0.020;0.258
9.800;4.931;9.719;71.133;0.005;0.263
31.000;4.931;11.131;54.288;0.016;0.279
44.800;4.931;11.131;71.133;0.023;0.301
22.400;4.931;11.131;66.724;0.011;0.313
29.400;4.931;9.719;71.133;0.015;0.327
35.600;4.931;35.518;71.133;0.018;0.345
10.400;4.931;10.297;38.519;0.005;0.351
33.600;4.931;11.131;71.133;0.017;0.368
22.400;4.931;11.131;71.133;0.011;0.379
11.200;4.931;11.131;71.133;0.006;0.385
22.400;4.931;11.131;54.288;0.011;0.396
22.400;4.931;11.131;93.719;0.011;0.407
19.600;4.931;9.719;71.133;0.010;0.417
33.600;4.931;11.131;71.133;0.017;0.434
22.400;4.931;11.131;71.133;0.011;0.445
22.400;4.931;11.131;71.133;0.011;0.457
41.600;4.931;10.297;71.133;0.021;0.478
12.000;4.931;11.850;71.133;0.006;0.484
33.600;4.931;11.131;71.235;0.017;0.501
27.000;4.931;5.340;71.133;0.014;0.514
48.000;4.931;11.850;26.476;0.024;0.539
11.200;4.931;11.131;54.288;0.006;0.544
31.200;4.931;10.297;71.133;0.016;0.560
17.200;4.931;11.131;93.719;0.009;0.569
41.600;4.931;10.297;71.133;0.021;0.590
48.000;4.931;11.850;71.133;0.024;0.614
39.200;4.931;9.719;93.719;0.020;0.634
33.600;4.931;11.131;71.133;0.017;0.651
11.200;43.781;11.131;86.846;0.006;0.656
33.600;4.931;11.131;93.719;0.017;0.673
20.800;4.931;10.297;71.133;0.011;0.684
11.200;4.931;11.131;71.133;0.006;0.689
33.600;4.931;11.131;93.719;0.017;0.706
10.400;4.931;10.297;71.133;0.005;0.712
22.400;4.931;11.131;93.719;0.011;0.723
41.600;4.931;10.297;71.133;0.021;0.744
44.800;4.931;11.131;71.133;0.023;0.767
22.400;4.931;11.131;38.519;0.011;0.778
41.600;4.931;10.297;72.172;0.021;0.799
33.600;4.931;11.131;59.416;0.017;0.816
33.600;4.931;11.131;96.788;0.017;0.833
10.400;4.931;10.297;93.719;0.005;0.838
33.600;4.931;11.131;71.235;0.017;0.855
9.800;74.441;9.719;71.133;0.005;0.860
24.000;4.931;11.850;16.412;0.012;0.872
22.400;4.931;11.131;71.133;0.011;0.883
24.000;4.931;11.850;71.235;0.012;0.895
22.400;4.931;11.131;93.719;0.011;0.907
22.400;4.931;11.131;71.133;0.011;0.918
44.800;4.931;11.131;86.846;0.023;0.941
22.400;4.931;11.131;71.133;0.011;0.952
22.400;4.931;11.131;93.719;0.011;0.963
20.800;4.931;10.297;99.866;0.011;0.974
44.800;4.931;11.131;93.719;0.023;0.996
7.000;4.931;6.923;93.719;0.004;1.000
Nilai fitness terbaik = 48.00011
Total fitness =  1980.803

Generasi 13
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
33.600;4.931;11.131;71.133;0.015;0.015
11.200;13.601;11.131;54.288;0.005;0.020
12.000;4.931;11.850;91.210;0.005;0.026
44.800;4.931;11.131;71.133;0.020;0.046
22.400;4.931;11.131;26.476;0.010;0.056
36.000;4.931;11.850;71.622;0.016;0.072
33.600;4.931;11.131;54.288;0.015;0.087
22.400;4.931;11.131;71.133;0.010;0.097
36.000;4.931;11.850;71.133;0.016;0.113
22.400;4.931;11.131;71.133;0.010;0.123
20.000;4.931;9.839;71.133;0.009;0.132
33.600;4.931;11.131;71.133;0.015;0.148
10.400;4.931;10.297;93.719;0.005;0.152
31.200;4.931;10.297;93.719;0.014;0.166
33.600;4.931;11.131;71.133;0.015;0.181
24.000;4.931;11.850;71.133;0.011;0.192
12.000;36.530;11.850;71.133;0.005;0.198
22.400;4.931;11.131;93.719;0.010;0.208
43.800;4.931;11.131;93.719;0.020;0.227
33.600;4.931;11.131;71.133;0.015;0.243
11.200;4.931;11.131;93.719;0.005;0.248
78.800;4.931;78.623;93.719;0.035;0.283
22.400;4.931;11.131;93.719;0.010;0.293
28.200;4.931;11.131;71.133;0.013;0.306
10.400;4.931;10.297;93.719;0.005;0.311
31.200;4.931;10.297;93.719;0.014;0.325
44.800;4.931;11.131;71.133;0.020;0.345
33.600;4.931;11.131;95.578;0.015;0.360
44.200;4.931;11.131;71.133;0.020;0.380
22.400;4.931;11.131;93.719;0.010;0.390
33.600;4.931;11.131;93.719;0.015;0.405
31.200;4.931;10.297;93.719;0.014;0.419
11.200;4.931;11.131;93.719;0.005;0.424
22.400;4.931;11.131;71.133;0.010;0.434
36.000;4.931;11.850;71.133;0.016;0.450
44.800;4.931;11.131;71.133;0.020;0.470
33.600;4.931;11.131;71.133;0.015;0.486
44.800;4.931;11.131;71.133;0.020;0.506
20.000;4.931;9.839;71.133;0.009;0.515
43.600;4.931;10.297;93.719;0.020;0.534
22.400;4.931;11.131;71.133;0.010;0.544
31.200;4.931;10.297;93.719;0.014;0.559
36.000;4.931;11.850;71.133;0.016;0.575
49.000;4.931;9.719;93.719;0.022;0.597
11.200;4.931;11.131;93.719;0.005;0.602
39.200;4.931;9.719;71.133;0.018;0.619
20.800;4.931;10.297;71.133;0.009;0.629
19.600;4.931;9.719;93.719;0.009;0.638
22.400;4.931;11.131;93.719;0.010;0.648
26.000;4.931;25.966;93.719;0.012;0.659
33.600;4.931;11.131;71.133;0.015;0.675
44.800;4.931;11.131;93.719;0.020;0.695
44.800;4.931;11.131;71.133;0.020;0.715
36.000;4.931;11.850;71.133;0.016;0.731
19.600;4.931;9.719;71.133;0.009;0.740
24.000;4.931;11.850;38.519;0.011;0.751
19.600;4.931;9.719;52.072;0.009;0.759
36.000;4.931;11.850;71.133;0.016;0.776
22.400;4.931;11.131;72.919;0.010;0.786
32.800;4.931;32.603;71.235;0.015;0.801
19.600;4.931;9.719;71.133;0.009;0.809
71.200;4.931;35.518;71.133;0.032;0.841
4.600;4.931;31.008;93.719;0.002;0.843
22.400;4.931;11.131;93.719;0.010;0.854
10.400;4.931;10.297;34.459;0.005;0.858
33.600;4.931;11.131;93.719;0.015;0.873
36.000;4.931;11.850;71.133;0.016;0.890
33.600;4.931;11.131;72.172;0.015;0.905
9.800;4.931;9.719;24.651;0.004;0.909
29.400;4.931;9.719;38.519;0.013;0.922
44.800;4.931;11.131;71.133;0.020;0.942
29.400;4.931;9.719;71.133;0.013;0.956
22.400;4.931;11.131;93.719;0.010;0.966
44.800;4.931;11.131;71.133;0.020;0.986
31.200;4.931;10.297;93.719;0.014;1.000
Nilai fitness terbaik = 78.79994
Total fitness =  2222.003

Generasi 14
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
33.600;4.931;11.131;93.719;0.014;0.014
22.400;4.931;11.131;71.133;0.009;0.023
24.000;4.931;11.850;93.719;0.010;0.032
39.200;4.931;9.719;71.133;0.016;0.048
33.600;4.931;11.131;71.133;0.014;0.062
11.200;4.931;11.131;71.133;0.005;0.066
33.600;4.931;11.131;71.133;0.014;0.080
14.600;4.931;11.850;71.133;0.006;0.086
11.200;4.931;11.131;71.133;0.005;0.090
12.000;4.931;11.850;71.133;0.005;0.095
10.400;4.931;10.297;93.719;0.004;0.100
36.000;4.931;11.850;93.719;0.015;0.114
41.000;4.931;31.008;93.719;0.017;0.131
44.800;4.931;11.131;73.320;0.018;0.149
19.600;4.931;9.719;93.719;0.008;0.157
44.000;4.931;11.131;71.133;0.018;0.175
56.000;4.931;11.131;71.133;0.023;0.197
36.000;4.931;11.850;93.719;0.015;0.212
41.200;4.931;11.131;52.072;0.017;0.229
22.400;4.931;11.131;71.133;0.009;0.238
24.000;4.931;11.850;93.719;0.010;0.247
11.200;4.931;11.131;71.133;0.005;0.252
48.000;4.931;11.850;93.719;0.019;0.271
60.000;4.931;11.850;71.133;0.024;0.296
11.200;4.931;11.131;54.288;0.005;0.300
36.000;4.931;11.850;93.719;0.015;0.315
44.800;4.931;11.131;71.133;0.018;0.333
44.800;4.931;11.131;71.133;0.018;0.351
44.800;4.931;11.131;71.133;0.018;0.369
22.400;4.931;11.131;71.133;0.009;0.378
33.600;4.931;11.131;93.719;0.014;0.392
22.400;4.931;11.131;71.133;0.009;0.401
44.800;4.931;11.131;54.288;0.018;0.419
39.200;4.931;9.719;93.719;0.016;0.435
31.200;4.931;31.008;93.719;0.013;0.447
33.600;4.931;11.131;93.719;0.014;0.461
33.600;4.931;11.131;54.288;0.014;0.475
39.200;4.931;9.719;93.719;0.016;0.491
51.600;4.931;11.131;71.133;0.021;0.511
22.400;4.931;11.131;52.072;0.009;0.521
12.000;4.931;11.850;93.719;0.005;0.525
0.800;4.931;84.921;93.719;0.000;0.526
73.800;4.931;31.008;93.719;0.030;0.556
52.000;4.931;10.297;93.719;0.021;0.577
11.200;4.931;11.131;53.104;0.005;0.581
33.600;4.931;11.131;71.133;0.014;0.595
11.200;4.931;11.131;71.133;0.005;0.599
35.600;4.931;35.518;93.719;0.014;0.614
22.400;4.931;11.131;71.133;0.009;0.623
41.000;4.931;11.131;93.719;0.017;0.639
36.000;4.931;11.850;93.719;0.015;0.654
35.600;4.931;35.518;93.719;0.014;0.668
11.200;4.931;11.131;93.719;0.005;0.673
11.200;4.931;11.131;93.719;0.005;0.677
59.000;4.931;11.850;93.719;0.024;0.701
33.600;4.931;11.131;71.133;0.014;0.715
33.600;4.931;11.131;71.133;0.014;0.729
44.800;4.931;11.131;93.719;0.018;0.747
9.800;13.601;9.719;71.133;0.004;0.751
36.000;4.931;11.850;93.719;0.015;0.765
22.400;4.931;11.131;26.476;0.009;0.774
39.200;4.931;9.719;71.133;0.016;0.790
50.000;4.931;9.839;71.133;0.020;0.810
44.800;4.931;11.131;93.719;0.018;0.829
22.400;4.931;11.131;93.719;0.009;0.838
52.000;4.931;10.297;93.719;0.021;0.859
24.000;4.931;11.850;71.133;0.010;0.868
33.600;4.931;11.131;72.172;0.014;0.882
11.200;4.931;11.131;71.133;0.005;0.887
24.000;4.931;11.850;71.133;0.010;0.896
35.400;4.931;10.297;71.622;0.014;0.911
33.600;4.931;11.131;71.133;0.014;0.924
56.000;4.931;11.131;71.133;0.023;0.947
44.800;4.931;11.131;71.133;0.018;0.965
44.800;4.931;11.131;54.288;0.018;0.983
41.600;4.931;10.297;71.133;0.017;1.000
Nilai fitness terbaik = 73.80002
Total fitness =  2469.805

Generasi 15
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.400;4.931;11.131;71.133;0.010;0.010
31.200;4.931;9.839;52.072;0.014;0.024
33.600;4.931;11.131;93.719;0.015;0.039
23.600;4.931;11.850;45.683;0.011;0.049
31.200;4.931;31.008;93.719;0.014;0.063
24.000;4.931;11.850;71.133;0.011;0.074
22.400;4.931;11.131;93.719;0.010;0.084
36.000;4.931;11.850;71.133;0.016;0.100
39.200;4.931;9.719;93.719;0.017;0.117
29.400;4.931;9.719;93.719;0.013;0.130
24.000;4.931;11.850;93.719;0.011;0.141
36.400;4.931;11.131;93.719;0.016;0.157
36.000;4.931;11.850;93.719;0.016;0.173
22.400;4.931;11.131;71.133;0.010;0.183
20.800;4.931;11.131;71.133;0.009;0.193
44.800;4.931;11.131;93.719;0.020;0.213
20.800;4.931;10.297;71.133;0.009;0.222
31.200;4.931;10.297;71.133;0.014;0.236
20.400;4.931;11.131;71.133;0.009;0.245
11.200;4.931;11.131;71.133;0.005;0.250
22.400;4.931;11.131;71.133;0.010;0.260
31.200;4.931;10.297;93.719;0.014;0.274
24.000;4.931;11.850;71.133;0.011;0.284
24.000;4.931;11.850;71.133;0.011;0.295
36.000;4.931;11.850;71.133;0.016;0.311
24.000;4.931;11.850;71.133;0.011;0.322
24.000;4.931;11.850;53.104;0.011;0.333
22.400;4.931;11.131;71.133;0.010;0.342
36.000;4.931;11.850;71.133;0.016;0.359
44.800;4.931;11.131;71.133;0.020;0.378
11.200;4.931;11.131;93.719;0.005;0.383
11.200;4.931;11.131;71.133;0.005;0.388
48.000;4.931;11.850;72.172;0.021;0.410
36.000;4.931;11.850;71.133;0.016;0.426
11.200;4.931;11.131;93.719;0.005;0.431
40.000;4.931;9.839;52.072;0.018;0.449
48.000;4.931;11.850;71.133;0.021;0.470
22.400;4.931;11.131;71.133;0.010;0.480
24.000;4.931;11.850;71.133;0.011;0.491
33.600;4.931;11.131;71.133;0.015;0.506
22.400;4.931;11.131;71.133;0.010;0.516
44.800;4.931;11.131;93.719;0.020;0.536
48.000;4.931;11.850;71.133;0.021;0.557
11.200;4.931;11.131;71.133;0.005;0.562
39.200;4.931;9.719;93.719;0.017;0.579
12.000;13.601;11.850;93.719;0.005;0.585
35.600;4.931;35.518;94.510;0.016;0.601
27.800;4.931;11.131;73.320;0.012;0.613
33.600;4.931;11.131;93.719;0.015;0.628
22.400;4.931;11.131;71.133;0.010;0.638
28.400;4.931;9.839;52.072;0.013;0.651
36.000;4.931;11.850;93.719;0.016;0.667
33.600;4.931;11.131;93.719;0.015;0.682
22.800;4.931;11.850;93.719;0.010;0.692
13.400;4.931;11.850;46.265;0.006;0.698
33.600;4.931;11.131;71.133;0.015;0.713
44.800;4.931;11.131;93.719;0.020;0.733
60.600;4.931;20.000;93.719;0.027;0.760
33.600;4.931;11.131;71.133;0.015;0.775
22.400;4.931;11.131;71.133;0.010;0.785
36.000;4.931;11.850;93.719;0.016;0.801
41.600;4.931;10.297;71.133;0.019;0.819
11.200;4.931;11.131;93.719;0.005;0.824
22.400;4.931;11.131;93.719;0.010;0.834
10.400;4.931;10.297;71.133;0.005;0.839
33.600;4.931;11.131;93.719;0.015;0.854
44.800;4.931;11.131;71.133;0.020;0.874
33.600;4.931;11.131;93.719;0.015;0.889
44.800;4.931;11.131;73.320;0.020;0.909
19.600;4.931;9.719;93.719;0.009;0.917
14.600;4.931;11.131;71.133;0.007;0.924
33.600;4.931;11.131;71.133;0.015;0.939
48.000;4.931;11.850;71.133;0.021;0.960
44.800;4.931;11.131;71.133;0.020;0.980
44.800;4.931;11.131;71.133;0.020;1.000
Nilai fitness terbaik = 60.60016
Total fitness =  2245.404

Generasi 16
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
31.200;4.931;10.297;53.104;0.016;0.016
22.400;4.931;11.131;93.719;0.012;0.028
11.200;4.931;11.131;94.510;0.006;0.034
22.400;4.931;11.131;71.133;0.012;0.046
11.200;49.112;11.131;71.133;0.006;0.052
22.400;4.931;11.131;93.719;0.012;0.064
11.200;4.931;11.131;71.133;0.006;0.070
20.800;4.931;10.297;53.104;0.011;0.081
12.000;4.931;11.850;93.719;0.006;0.087
22.400;4.931;11.131;94.510;0.012;0.099
11.200;13.601;11.131;93.719;0.006;0.105
44.800;4.931;11.131;71.133;0.024;0.128
36.000;4.931;11.850;45.683;0.019;0.147
22.200;4.931;22.199;71.133;0.012;0.159
22.400;4.931;11.131;93.719;0.012;0.171
36.000;4.931;11.850;73.320;0.019;0.190
22.400;4.931;11.131;93.719;0.012;0.202
33.600;4.931;11.131;72.172;0.018;0.220
36.000;4.931;11.850;71.133;0.019;0.239
11.200;4.931;11.131;71.133;0.006;0.244
36.000;4.931;11.850;73.320;0.019;0.263
36.000;4.931;11.850;71.133;0.019;0.282
12.000;4.931;11.850;71.133;0.006;0.289
31.200;4.931;31.008;93.719;0.016;0.305
36.000;4.931;11.850;93.719;0.019;0.324
24.000;4.931;11.850;71.133;0.013;0.337
44.800;4.931;11.131;71.133;0.024;0.361
30.000;4.931;9.839;93.719;0.016;0.376
48.000;4.931;11.850;93.719;0.025;0.402
22.400;4.931;11.131;93.719;0.012;0.414
31.200;4.931;31.008;93.719;0.016;0.430
24.000;4.931;11.850;77.533;0.013;0.443
23.000;4.931;4.463;72.172;0.012;0.455
33.600;4.931;11.131;93.719;0.018;0.473
22.400;4.931;11.131;71.133;0.012;0.484
32.800;4.931;11.131;71.133;0.017;0.502
11.200;4.931;11.131;52.072;0.006;0.508
33.600;4.931;11.131;98.091;0.018;0.525
11.200;4.931;11.131;71.133;0.006;0.531
12.000;4.931;11.850;71.133;0.006;0.538
11.200;4.931;11.131;71.133;0.006;0.544
22.400;4.931;11.131;93.719;0.012;0.555
11.200;4.931;11.131;71.133;0.006;0.561
29.400;4.931;9.719;93.719;0.016;0.577
12.000;4.931;11.850;71.133;0.006;0.583
31.600;4.931;11.131;73.320;0.017;0.600
24.000;4.931;11.850;71.133;0.013;0.613
12.000;4.931;11.850;71.133;0.006;0.619
12.000;4.931;11.850;71.133;0.006;0.625
11.200;4.931;11.131;52.072;0.006;0.631
42.600;4.931;42.599;93.719;0.022;0.654
40.000;4.931;9.839;93.719;0.021;0.675
31.200;4.931;31.008;93.719;0.016;0.691
24.000;4.931;11.850;71.133;0.013;0.704
24.000;4.931;11.850;71.133;0.013;0.717
11.200;4.931;11.131;71.133;0.006;0.722
41.600;4.931;10.297;53.104;0.022;0.744
22.400;4.931;11.131;71.133;0.012;0.756
20.000;4.931;9.839;93.719;0.011;0.767
12.000;4.931;11.850;52.072;0.006;0.773
40.400;4.931;20.064;93.719;0.021;0.794
24.400;4.931;11.850;71.133;0.013;0.807
12.000;98.227;11.850;52.072;0.006;0.814
33.600;4.931;11.131;71.133;0.018;0.831
11.200;4.931;11.131;93.719;0.006;0.837
12.000;4.931;11.850;93.719;0.006;0.844
10.400;4.931;10.297;71.133;0.005;0.849
12.000;4.931;11.850;93.719;0.006;0.855
11.200;4.931;11.131;72.172;0.006;0.861
10.400;4.931;10.297;93.719;0.005;0.867
12.000;4.931;11.850;52.072;0.006;0.873
10.400;4.931;10.297;71.133;0.005;0.879
31.200;4.931;31.008;93.719;0.016;0.895
11.200;4.931;11.131;71.133;0.006;0.901
24.000;4.931;11.850;93.719;0.013;0.914
22.400;4.931;11.131;59.765;0.012;0.926
22.400;4.931;11.131;93.719;0.012;0.937
12.000;4.931;11.850;52.072;0.006;0.944
33.600;4.931;11.131;72.172;0.018;0.961
11.200;4.931;11.131;93.719;0.006;0.967
35.600;4.931;35.518;71.133;0.019;0.986
26.200;4.931;9.302;93.719;0.014;1.000
Nilai fitness terbaik = 48.00011
Total fitness =  1894.202

Generasi 17
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
33.600;4.931;11.131;93.719;0.018;0.018
11.200;4.931;11.131;77.533;0.006;0.024
23.200;4.931;11.549;71.133;0.013;0.037
24.000;4.931;11.850;71.133;0.013;0.050
24.000;4.931;11.850;73.320;0.013;0.063
11.200;4.931;11.131;71.133;0.006;0.069
31.200;4.931;31.008;71.133;0.017;0.086
33.600;4.931;11.131;93.719;0.018;0.105
24.000;4.931;11.850;52.072;0.013;0.118
22.400;4.931;11.131;77.533;0.012;0.130
20.200;4.931;20.064;93.719;0.011;0.141
22.400;4.931;11.131;71.133;0.012;0.153
12.000;4.931;11.850;93.719;0.007;0.160
44.800;4.931;11.131;53.104;0.024;0.184
31.200;4.931;31.008;93.719;0.017;0.201
11.200;4.931;11.131;93.719;0.006;0.207
12.000;4.931;11.850;93.719;0.007;0.214
46.600;4.931;46.514;71.133;0.025;0.239
22.400;4.931;11.131;93.719;0.012;0.251
22.400;4.931;11.131;93.719;0.012;0.263
22.400;4.931;11.131;93.719;0.012;0.276
19.600;4.931;9.719;93.719;0.011;0.286
31.200;4.931;31.008;93.719;0.017;0.303
24.000;4.931;11.850;93.719;0.013;0.316
15.800;4.931;11.850;71.133;0.009;0.325
11.200;4.931;11.131;72.172;0.006;0.331
11.200;4.931;11.131;71.133;0.006;0.337
22.400;4.931;11.131;77.533;0.012;0.349
12.000;4.931;11.850;71.133;0.007;0.356
31.200;4.931;31.008;71.133;0.017;0.373
11.200;4.931;11.131;53.104;0.006;0.379
20.800;4.931;10.297;71.133;0.011;0.390
33.600;4.931;11.131;55.217;0.018;0.409
24.000;4.931;11.850;71.133;0.013;0.422
31.200;4.931;31.008;93.719;0.017;0.439
24.000;4.931;11.850;71.133;0.013;0.452
18.800;13.601;11.131;71.133;0.010;0.462
11.200;4.931;11.131;71.133;0.006;0.468
11.200;4.931;11.131;18.683;0.006;0.474
24.000;4.931;11.850;45.683;0.013;0.487
36.000;4.931;11.850;93.719;0.020;0.507
33.600;4.931;11.131;53.104;0.018;0.525
12.000;4.931;11.850;93.719;0.007;0.532
24.000;4.931;11.850;93.719;0.013;0.545
12.000;4.931;11.850;93.719;0.007;0.551
22.400;4.931;11.131;73.320;0.012;0.563
22.400;4.931;11.131;77.533;0.012;0.576
24.000;4.931;11.850;71.133;0.013;0.589
20.200;4.931;20.064;93.719;0.011;0.600
22.400;4.931;11.131;49.722;0.012;0.612
12.000;4.931;11.850;93.719;0.007;0.618
12.000;4.931;11.850;93.719;0.007;0.625
11.200;4.931;11.131;52.072;0.006;0.631
36.000;4.931;11.850;71.133;0.020;0.651
11.200;4.931;11.131;49.492;0.006;0.657
44.800;4.931;11.131;77.533;0.024;0.681
33.600;4.931;11.131;93.719;0.018;0.699
11.200;4.931;11.131;52.072;0.006;0.706
32.800;4.931;11.850;59.765;0.018;0.723
24.000;4.931;11.850;93.719;0.013;0.737
13.800;4.931;4.463;71.133;0.008;0.744
35.600;4.931;35.518;93.719;0.019;0.763
36.000;4.931;11.850;93.719;0.020;0.783
11.200;4.931;11.131;93.719;0.006;0.789
30.000;4.931;9.839;72.172;0.016;0.805
23.000;4.931;4.463;71.133;0.013;0.818
22.400;4.931;11.131;71.133;0.012;0.830
22.400;4.931;11.131;77.533;0.012;0.842
44.200;4.931;11.131;84.596;0.024;0.866
8.400;4.931;11.850;73.320;0.005;0.871
30.800;4.931;11.850;93.719;0.017;0.888
24.000;4.931;11.850;53.104;0.013;0.901
48.000;4.931;11.850;71.133;0.026;0.927
20.800;4.931;10.297;52.072;0.011;0.938
24.000;4.931;11.850;71.133;0.013;0.951
9.200;4.931;36.754;72.172;0.005;0.956
12.000;4.931;11.850;93.719;0.007;0.963
50.200;4.931;39.732;73.320;0.027;0.990
17.800;4.931;11.131;53.104;0.010;1.000
Nilai fitness terbaik = 50.20012
Total fitness =  1836.202

Generasi 18
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
32.600;4.931;11.131;71.133;0.014;0.014
36.000;4.931;11.850;59.765;0.016;0.030
60.000;4.931;11.850;53.104;0.026;0.055
48.000;4.931;11.850;93.719;0.021;0.076
33.600;4.931;11.131;53.104;0.015;0.091
31.200;4.931;5.085;93.719;0.013;0.104
24.000;4.931;11.850;71.133;0.010;0.115
24.000;4.931;11.850;53.104;0.010;0.125
36.000;4.931;11.850;71.133;0.016;0.140
35.600;4.931;35.586;71.133;0.015;0.156
9.200;4.931;39.732;89.139;0.004;0.160
36.000;4.931;11.850;77.533;0.016;0.175
22.400;4.931;11.131;71.133;0.010;0.185
22.400;4.931;11.131;71.133;0.010;0.195
24.000;4.931;11.850;71.133;0.010;0.205
24.000;4.931;11.850;55.217;0.010;0.215
24.000;4.931;11.850;53.104;0.010;0.226
52.000;4.931;10.297;73.320;0.022;0.248
22.400;4.931;11.131;53.104;0.010;0.258
22.400;4.931;11.131;77.533;0.010;0.267
12.000;4.931;11.850;53.104;0.005;0.273
48.000;4.931;11.850;52.072;0.021;0.293
22.400;4.931;11.131;71.133;0.010;0.303
22.400;4.931;11.131;52.072;0.010;0.313
12.000;4.931;11.850;93.719;0.005;0.318
60.000;4.931;11.850;71.133;0.026;0.344
12.000;4.931;11.850;45.683;0.005;0.349
31.200;4.931;31.008;52.072;0.013;0.362
11.200;4.931;11.131;77.533;0.005;0.367
9.200;4.931;4.463;71.133;0.004;0.371
12.000;4.931;11.850;45.683;0.005;0.376
33.600;4.931;11.131;71.133;0.015;0.391
20.000;4.931;9.839;77.533;0.009;0.400
32.800;4.931;11.131;71.133;0.014;0.414
62.400;4.931;31.008;93.719;0.027;0.441
33.600;4.931;11.131;93.719;0.015;0.455
22.400;4.931;11.131;73.320;0.010;0.465
24.000;4.931;11.850;53.104;0.010;0.475
20.800;4.931;10.297;71.133;0.009;0.484
48.000;4.931;11.850;93.719;0.021;0.505
62.400;4.931;31.008;71.133;0.027;0.532
33.600;4.931;11.131;93.719;0.015;0.546
46.600;4.931;46.514;93.719;0.020;0.566
22.400;4.931;11.131;93.719;0.010;0.576
35.200;4.931;11.850;71.133;0.015;0.591
33.600;4.931;11.131;72.172;0.015;0.606
33.600;4.931;11.131;93.719;0.015;0.620
22.800;4.931;11.331;77.533;0.010;0.630
36.000;4.931;11.850;71.133;0.016;0.646
33.600;4.931;11.131;73.320;0.015;0.660
22.400;4.931;11.131;49.722;0.010;0.670
48.000;4.931;11.850;93.719;0.021;0.690
36.000;4.931;11.850;71.133;0.016;0.706
9.000;4.931;39.732;53.104;0.004;0.710
11.200;26.050;11.131;72.172;0.005;0.715
22.400;4.931;11.131;53.104;0.010;0.724
35.600;4.931;35.518;93.719;0.015;0.740
33.600;4.931;11.131;40.410;0.015;0.754
24.000;4.931;11.850;71.133;0.010;0.765
93.600;4.931;31.008;93.719;0.040;0.805
22.400;4.931;11.131;93.719;0.010;0.815
