Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
13.200;5.876;9.825;68.063;0.010;0.566
48.000;5.876;15.811;55.249;0.037;0.604
32.000;5.876;15.811;68.063;0.025;0.628
16.000;5.876;15.811;55.249;0.012;0.641
16.000;5.876;15.811;68.063;0.012;0.653
42.000;5.876;41.894;79.722;0.033;0.686
48.000;5.876;15.811;93.602;0.037;0.723
16.000;5.876;15.811;55.249;0.012;0.735
16.000;5.876;15.811;68.063;0.012;0.748
16.000;5.876;15.811;83.303;0.012;0.760
5.400;5.876;1.611;55.249;0.004;0.765
13.600;5.876;6.637;55.249;0.011;0.775
16.000;5.876;15.811;68.063;0.012;0.787
13.600;5.876;6.649;55.249;0.011;0.798
32.000;5.876;15.811;93.602;0.025;0.823
16.000;6.725;15.811;55.249;0.012;0.835
27.800;5.876;15.811;68.063;0.022;0.857
20.400;5.876;6.637;55.249;0.016;0.873
16.000;5.876;15.811;55.249;0.012;0.885
32.000;5.876;15.811;90.692;0.025;0.910
16.000;5.876;15.811;79.722;0.012;0.922
10.000;5.876;9.825;55.249;0.008;0.930
16.000;5.876;15.811;93.602;0.012;0.943
16.000;5.876;15.811;55.249;0.012;0.955
10.000;5.876;9.825;83.303;0.008;0.963
16.000;5.876;15.811;55.249;0.012;0.975
32.000;5.876;15.811;79.722;0.025;1.000
Nilai fitness terbaik = 48.00011
Total fitness =  1288.401

Generasi 13
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
32.000;5.876;15.811;55.249;0.015;0.015
16.000;5.876;15.811;55.249;0.007;0.022
0.400;5.876;15.811;55.249;0.000;0.023
42.200;5.876;15.811;93.602;0.020;0.042
50.200;5.876;15.811;55.249;0.023;0.065
32.000;5.876;15.811;55.249;0.015;0.080
32.000;5.876;15.811;55.249;0.015;0.095
48.000;5.876;15.811;79.722;0.022;0.118
16.000;5.876;15.811;55.249;0.007;0.125
32.000;5.876;15.811;68.063;0.015;0.140
23.800;5.876;23.760;79.722;0.011;0.151
16.000;5.876;15.811;79.722;0.007;0.158
16.000;5.876;15.811;68.063;0.007;0.166
42.600;5.876;15.811;79.722;0.020;0.186
54.800;5.876;15.811;68.063;0.025;0.211
32.000;5.876;15.811;68.063;0.015;0.226
16.000;5.876;15.811;68.063;0.007;0.233
5.400;5.876;1.611;55.249;0.003;0.236
48.000;5.876;15.811;79.722;0.022;0.258
48.000;5.876;15.811;79.722;0.022;0.281
48.000;5.876;15.811;55.249;0.022;0.303
32.000;5.876;15.811;79.722;0.015;0.318
16.000;86.240;15.811;68.063;0.007;0.325
48.000;5.876;15.811;83.303;0.022;0.347
60.600;5.876;15.811;79.722;0.028;0.376
32.000;5.876;15.811;55.249;0.015;0.391
27.200;5.876;6.649;55.249;0.013;0.403
55.000;5.876;15.811;90.692;0.026;0.429
32.000;5.876;15.811;68.063;0.015;0.444
7.200;5.876;1.723;55.249;0.003;0.447
48.000;5.876;15.811;83.303;0.022;0.469
45.400;5.876;15.811;55.249;0.021;0.490
48.000;5.876;15.811;55.249;0.022;0.513
48.000;5.876;15.811;79.722;0.022;0.535
32.000;5.876;15.811;68.063;0.015;0.550
32.000;5.876;15.811;68.063;0.015;0.565
16.000;5.876;3.055;55.249;0.007;0.572
32.000;5.876;15.811;55.249;0.015;0.587
50.000;5.876;9.825;83.303;0.023;0.610
40.000;5.876;9.825;55.249;0.019;0.629
48.000;5.876;15.811;91.068;0.022;0.651
16.000;15.237;15.811;68.063;0.007;0.659
32.000;5.876;15.811;55.249;0.015;0.674
32.000;5.876;15.811;68.063;0.015;0.688
32.000;5.876;15.811;55.249;0.015;0.703
32.000;5.876;15.811;79.722;0.015;0.718
48.000;5.876;15.811;79.722;0.022;0.741
48.000;5.876;15.811;55.249;0.022;0.763
13.600;5.876;6.637;88.727;0.006;0.769
48.000;5.876;15.811;68.063;0.022;0.792
48.000;5.876;15.811;79.722;0.022;0.814
16.000;5.876;15.811;49.403;0.007;0.821
6.600;5.876;23.760;38.018;0.003;0.824
48.000;5.876;15.811;68.063;0.022;0.847
47.600;5.876;23.760;38.018;0.022;0.869
32.000;5.876;15.811;93.602;0.015;0.884
48.000;5.876;15.811;79.722;0.022;0.906
32.000;5.876;15.811;55.249;0.015;0.921
20.000;5.876;9.825;55.249;0.009;0.930
16.000;5.876;15.811;55.249;0.007;0.938
32.000;5.876;15.811;55.249;0.015;0.952
33.400;5.876;15.811;79.722;0.016;0.968
4.800;5.876;15.811;68.063;0.002;0.970
32.000;5.876;15.811;68.063;0.015;0.985
32.000;5.876;15.811;55.249;0.015;1.000
Nilai fitness terbaik = 60.60016
Total fitness =  2150.804

Generasi 14
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
48.000;5.876;15.811;79.722;0.020;0.020
48.000;5.876;15.811;68.063;0.020;0.040
64.000;5.876;15.811;55.249;0.027;0.067
20.000;5.876;9.825;83.303;0.008;0.076
48.000;5.876;15.811;79.722;0.020;0.096
24.400;5.876;15.811;68.063;0.010;0.106
48.000;5.876;15.811;79.722;0.020;0.126
32.000;5.876;15.811;55.249;0.013;0.140
32.000;5.876;15.811;55.249;0.013;0.153
66.000;5.876;28.256;93.602;0.028;0.181
48.000;5.876;15.811;79.722;0.020;0.201
32.000;5.876;15.811;79.722;0.013;0.214
48.000;5.876;15.811;83.303;0.020;0.235
64.000;5.876;15.811;79.722;0.027;0.261
48.000;5.876;15.811;68.063;0.020;0.282
8.400;5.876;94.548;93.602;0.004;0.285
16.600;5.876;15.811;55.249;0.007;0.292
17.600;5.876;15.811;55.249;0.007;0.300
16.000;5.876;15.811;55.249;0.007;0.306
37.400;5.876;15.811;79.722;0.016;0.322
32.000;5.876;15.811;55.249;0.013;0.335
64.000;5.876;15.811;83.303;0.027;0.362
16.000;89.600;15.811;90.692;0.007;0.369
32.000;5.876;15.811;55.249;0.013;0.382
17.600;5.876;9.825;83.303;0.007;0.390
16.000;5.876;15.811;55.249;0.007;0.397
32.000;5.876;15.811;55.249;0.013;0.410
64.000;5.876;15.811;79.722;0.027;0.437
38.800;5.876;15.811;79.722;0.016;0.453
48.000;5.876;15.811;55.249;0.020;0.473
40.400;5.876;15.811;63.873;0.017;0.490
32.000;5.876;15.811;79.722;0.013;0.504
32.000;5.876;15.811;79.722;0.013;0.517
32.000;5.876;15.811;68.063;0.013;0.531
80.000;5.876;15.811;79.722;0.034;0.564
16.000;6.652;15.811;55.249;0.007;0.571
64.000;5.876;15.811;90.692;0.027;0.598
32.200;5.876;15.811;55.249;0.014;0.611
32.000;5.876;15.811;68.063;0.013;0.625
32.000;5.876;15.811;55.249;0.013;0.638
32.000;5.876;15.811;63.627;0.013;0.652
32.000;5.876;15.811;93.602;0.013;0.665
32.000;5.876;15.811;79.722;0.013;0.679
32.000;5.876;15.811;79.722;0.013;0.692
32.800;5.876;15.811;93.602;0.014;0.706
32.000;5.876;15.811;55.249;0.013;0.719
47.600;5.876;23.760;79.722;0.020;0.739
48.000;5.876;15.811;55.249;0.020;0.759
48.000;5.876;15.811;79.722;0.020;0.780
32.000;5.876;15.811;79.722;0.013;0.793
1.400;15.237;15.811;55.249;0.001;0.794
16.000;5.876;15.811;55.249;0.007;0.800
32.000;5.876;15.811;68.063;0.013;0.814
40.800;5.876;15.811;55.249;0.017;0.831
47.600;5.876;15.811;79.722;0.020;0.851
34.000;5.876;6.649;53.775;0.014;0.865
48.000;5.876;15.811;55.249;0.020;0.885
20.000;5.876;9.825;55.249;0.008;0.894
48.000;5.876;15.811;68.063;0.020;0.914
33.200;5.876;15.811;79.722;0.014;0.928
32.000;5.876;15.811;55.249;0.013;0.941
48.000;5.876;15.811;55.249;0.020;0.962
48.000;5.876;15.811;79.722;0.020;0.982
43.600;5.876;15.811;79.722;0.018;1.000
Nilai fitness terbaik = 79.99992
Total fitness =  2380.403

Generasi 15
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
25.600;5.876;15.811;79.722;0.011;0.011
16.000;5.876;15.811;79.722;0.007;0.017
45.600;5.876;15.811;79.722;0.019;0.036
50.000;5.876;9.825;93.602;0.021;0.057
48.000;5.876;15.811;55.249;0.020;0.077
6.400;5.876;28.256;55.249;0.003;0.080
48.000;5.876;15.811;79.722;0.020;0.100
21.200;5.876;15.811;55.249;0.009;0.109
32.000;5.876;15.811;79.722;0.013;0.122
48.000;5.876;15.811;82.739;0.020;0.142
48.000;5.876;15.811;83.303;0.020;0.162
32.000;5.876;15.811;90.692;0.013;0.176
32.000;5.876;15.811;90.692;0.013;0.189
32.000;5.876;15.811;62.247;0.013;0.202
46.000;5.876;15.811;68.063;0.019;0.221
48.000;5.876;15.811;79.722;0.020;0.241
16.000;5.876;15.811;79.722;0.007;0.248
48.000;5.876;15.811;83.744;0.020;0.268
32.000;5.876;15.811;55.249;0.013;0.281
32.000;5.876;15.811;68.063;0.013;0.295
42.800;5.876;15.811;68.063;0.018;0.313
20.200;5.876;15.811;55.249;0.008;0.321
32.000;5.876;15.811;68.063;0.013;0.334
6.800;13.964;6.649;55.249;0.003;0.337
48.000;5.876;15.811;79.722;0.020;0.357
41.000;5.876;15.811;79.722;0.017;0.374
32.000;5.876;15.811;55.249;0.013;0.388
48.000;5.876;15.811;55.249;0.020;0.408
16.000;5.876;15.811;79.722;0.007;0.414
48.000;5.876;15.811;79.722;0.020;0.434
16.000;5.876;15.811;79.722;0.007;0.441
37.600;5.876;15.811;79.722;0.016;0.457
32.000;5.876;15.811;93.602;0.013;0.470
32.000;5.876;15.811;87.235;0.013;0.483
32.000;6.652;15.811;79.722;0.013;0.497
32.000;5.876;15.811;55.249;0.013;0.510
16.000;5.876;15.811;55.249;0.007;0.517
64.000;5.876;15.811;79.722;0.027;0.544
16.000;5.876;15.811;79.722;0.007;0.550
16.000;5.876;15.811;55.249;0.007;0.557
32.000;5.876;15.811;55.249;0.013;0.570
48.000;5.876;15.811;79.722;0.020;0.590
16.000;5.876;15.811;79.722;0.007;0.597
27.200;5.876;6.649;55.249;0.011;0.608
48.000;5.876;15.811;79.722;0.020;0.628
47.600;5.876;23.760;74.503;0.020;0.648
34.400;7.072;15.811;68.063;0.014;0.662
48.000;5.876;15.811;55.249;0.020;0.683
48.000;5.876;15.811;79.722;0.020;0.703
32.000;5.876;15.811;79.722;0.013;0.716
42.200;5.876;15.811;79.722;0.018;0.733
16.000;5.876;15.811;33.338;0.007;0.740
16.000;5.876;15.811;68.063;0.007;0.747
43.400;5.876;15.811;55.249;0.018;0.765
48.000;5.876;15.811;63.627;0.020;0.785
32.000;5.876;15.811;79.722;0.013;0.798
49.000;5.876;15.811;55.249;0.020;0.819
48.000;5.876;15.811;79.722;0.020;0.839
48.000;5.876;15.811;79.722;0.020;0.859
48.000;5.876;15.811;79.722;0.020;0.879
30.000;5.876;9.825;83.303;0.013;0.891
32.000;5.876;15.811;55.249;0.013;0.905
27.200;5.876;6.649;55.249;0.011;0.916
32.000;5.876;15.811;79.722;0.013;0.929
57.400;5.876;15.811;79.722;0.024;0.953
16.000;5.876;15.811;68.063;0.007;0.960
32.000;5.876;15.811;55.249;0.013;0.973
32.000;5.876;15.811;83.303;0.013;0.987
32.000;5.876;15.811;79.722;0.013;1.000
Nilai fitness terbaik = 64.00017
Total fitness =  2397.604

Generasi 16
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
64.000;5.876;15.811;79.722;0.033;0.033
48.000;5.876;15.811;79.722;0.025;0.058
40.400;5.876;15.811;79.722;0.021;0.079
16.000;5.876;15.811;79.722;0.008;0.088
32.000;5.876;15.811;68.063;0.017;0.105
16.000;5.876;15.811;79.722;0.008;0.113
48.000;5.876;15.811;55.684;0.025;0.138
32.000;5.876;15.811;79.722;0.017;0.155
16.000;5.876;15.811;79.722;0.008;0.163
32.000;5.876;15.811;79.722;0.017;0.180
32.000;5.876;15.811;79.722;0.017;0.196
32.000;5.876;15.811;55.249;0.017;0.213
56.200;5.876;15.811;79.722;0.029;0.242
32.000;5.876;15.811;62.247;0.017;0.259
32.000;5.876;15.811;79.722;0.017;0.276
64.000;5.876;15.811;79.722;0.033;0.309
32.000;5.876;15.811;90.692;0.017;0.326
32.000;5.876;15.811;79.722;0.017;0.343
16.000;14.013;15.811;68.063;0.008;0.351
16.000;5.876;15.811;55.249;0.008;0.359
32.000;5.876;15.811;68.063;0.017;0.376
48.000;5.876;15.811;55.249;0.025;0.401
48.000;5.876;15.811;55.249;0.025;0.426
16.000;5.876;15.811;79.722;0.008;0.434
32.000;7.072;15.811;55.249;0.017;0.451
16.000;5.876;15.811;68.063;0.008;0.459
32.000;5.876;15.811;79.722;0.017;0.476
31.800;5.876;15.811;79.722;0.017;0.493
32.000;5.876;15.811;55.249;0.017;0.509
16.000;5.876;15.811;68.063;0.008;0.518
48.000;6.652;15.811;79.722;0.025;0.543
48.000;5.876;15.811;79.722;0.025;0.568
32.000;5.876;15.811;79.722;0.017;0.584
32.000;5.876;15.811;63.627;0.017;0.601
48.000;5.876;15.811;63.627;0.025;0.626
20.000;5.876;9.825;40.355;0.010;0.637
15.600;5.876;15.811;68.063;0.008;0.645
16.000;5.876;15.811;55.249;0.008;0.653
32.000;5.876;15.811;79.722;0.017;0.670
54.000;5.876;15.811;55.249;0.028;0.698
28.400;5.876;28.256;55.249;0.015;0.713
62.600;5.876;15.811;79.722;0.033;0.745
64.000;5.876;15.811;83.303;0.033;0.779
48.000;5.876;15.811;55.249;0.025;0.804
50.600;5.876;15.811;68.063;0.026;0.830
48.000;5.876;15.811;68.063;0.025;0.855
32.000;5.876;15.811;63.627;0.017;0.872
16.000;5.876;15.811;55.249;0.008;0.880
48.000;5.876;15.811;68.063;0.025;0.905
48.000;5.876;15.811;79.722;0.025;0.930
32.000;5.876;15.811;79.722;0.017;0.947
32.000;5.876;15.811;68.063;0.017;0.964
32.000;5.876;15.811;55.249;0.017;0.980
37.400;5.876;15.811;79.722;0.020;1.000
Nilai fitness terbaik = 64.00017
Total fitness =  1917.003

Generasi 17
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
32.000;5.876;15.811;79.722;0.014;0.014
49.200;5.876;16.229;79.722;0.021;0.034
32.000;5.876;15.811;68.063;0.014;0.048
48.000;5.876;15.811;68.063;0.020;0.068
48.000;5.876;15.811;79.722;0.020;0.088
16.000;5.876;15.811;79.722;0.007;0.095
32.000;5.876;15.811;79.722;0.014;0.109
48.000;5.876;15.811;55.249;0.020;0.129
45.200;5.876;15.811;79.722;0.019;0.148
48.000;5.876;15.811;79.722;0.020;0.168
48.000;5.876;15.811;79.722;0.020;0.189
48.000;5.876;15.811;79.722;0.020;0.209
48.000;5.876;15.811;79.722;0.020;0.229
48.000;5.876;15.811;63.627;0.020;0.249
35.200;5.876;35.161;79.722;0.015;0.264
48.000;5.876;15.811;68.063;0.020;0.285
39.600;5.876;15.811;79.722;0.017;0.301
1.000;5.876;15.811;55.249;0.000;0.302
16.000;5.876;15.811;68.063;0.007;0.308
2.800;14.013;15.811;79.722;0.001;0.310
32.000;5.876;15.811;68.063;0.014;0.323
64.000;5.876;15.811;79.722;0.027;0.350
32.000;5.876;15.811;68.063;0.014;0.364
32.000;5.876;15.811;79.722;0.014;0.377
32.000;5.876;15.811;79.722;0.014;0.391
17.600;5.876;8.677;79.722;0.007;0.398
75.600;5.876;75.400;55.249;0.032;0.430
32.000;5.876;15.811;68.063;0.014;0.444
32.000;5.876;15.811;68.063;0.014;0.457
16.000;5.876;15.811;42.562;0.007;0.464
48.000;5.876;15.811;55.249;0.020;0.484
48.000;5.876;15.811;79.722;0.020;0.504
28.400;5.876;28.256;55.249;0.012;0.516
48.000;5.876;15.811;79.722;0.020;0.537
48.000;5.876;15.811;79.722;0.020;0.557
48.000;5.876;15.811;83.372;0.020;0.577
32.000;5.876;15.811;79.722;0.014;0.591
16.000;5.876;15.811;79.722;0.007;0.597
32.000;5.876;15.811;79.722;0.014;0.611
16.000;5.876;15.811;62.247;0.007;0.618
32.000;5.876;15.811;79.722;0.014;0.631
48.000;5.876;15.811;79.722;0.020;0.652
48.000;5.876;15.811;79.722;0.020;0.672
80.000;5.876;15.811;68.063;0.034;0.706
64.000;5.876;15.811;79.722;0.027;0.733
67.600;5.876;15.811;83.303;0.029;0.761
3.400;5.876;15.811;36.706;0.001;0.763
48.000;5.876;15.811;79.722;0.020;0.783
48.000;5.876;15.811;79.722;0.020;0.803
16.000;5.876;15.811;79.722;0.007;0.810
80.000;5.876;15.811;79.722;0.034;0.844
48.000;5.876;15.811;62.247;0.020;0.864
32.000;5.876;15.811;55.249;0.014;0.878
32.000;5.876;15.811;79.722;0.014;0.891
24.000;5.876;11.841;79.722;0.010;0.901
32.000;9.991;15.811;79.722;0.014;0.915
32.000;5.876;15.811;68.063;0.014;0.928
48.000;5.876;15.811;63.627;0.020;0.948
42.000;5.876;15.811;68.063;0.018;0.966
32.000;5.876;15.811;55.249;0.014;0.980
48.000;5.876;15.811;68.063;0.020;1.000
Nilai fitness terbaik = 79.99992
Total fitness =  2367.603

Generasi 18
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
16.000;5.876;15.811;79.722;0.007;0.007
7.400;5.876;51.493;68.063;0.003;0.010
48.000;5.876;15.811;68.063;0.021;0.031
32.000;5.876;15.811;68.063;0.014;0.044
48.000;5.876;15.811;55.249;0.021;0.065
43.600;5.876;15.811;79.722;0.019;0.084
48.000;5.876;15.811;55.249;0.021;0.104
48.000;5.876;15.811;79.722;0.021;0.125
57.800;5.876;15.811;79.722;0.025;0.150
32.000;5.876;15.811;79.722;0.014;0.164
32.000;5.876;15.811;79.722;0.014;0.177
16.000;5.876;15.811;63.627;0.007;0.184
32.000;5.876;15.811;83.372;0.014;0.198
32.000;5.876;15.811;79.722;0.014;0.212
32.000;5.876;15.811;79.722;0.014;0.225
32.000;5.876;15.811;68.063;0.014;0.239
36.400;5.876;15.811;79.722;0.016;0.255
32.000;5.876;15.811;62.247;0.014;0.269
32.000;5.876;15.811;68.063;0.014;0.282
49.200;5.876;16.229;79.722;0.021;0.303
16.000;5.876;15.811;77.676;0.007;0.310
64.000;5.876;15.811;79.722;0.027;0.338
40.600;5.876;15.811;79.722;0.017;0.355
32.000;5.876;15.811;68.063;0.014;0.369
32.000;5.876;15.811;79.722;0.014;0.383
42.200;5.876;15.811;68.063;0.018;0.401
16.000;5.876;15.811;79.722;0.007;0.408
32.800;5.876;16.229;79.722;0.014;0.422
52.400;5.876;15.811;55.249;0.023;0.444
32.000;5.876;15.811;79.722;0.014;0.458
32.000;5.876;15.811;63.627;0.014;0.472
48.000;5.876;15.811;68.063;0.021;0.493
32.000;5.876;15.811;68.063;0.014;0.506
16.000;5.876;15.811;55.249;0.007;0.513
21.400;5.876;15.811;79.722;0.009;0.522
16.000;5.876;15.811;79.722;0.007;0.529
48.000;5.876;15.811;63.627;0.021;0.550
32.000;5.876;15.811;68.063;0.014;0.564
48.000;5.876;15.811;79.722;0.021;0.584
34.200;5.876;15.811;61.383;0.015;0.599
16.400;5.876;16.229;79.722;0.007;0.606
40.600;5.876;15.811;79.722;0.017;0.623
32.000;5.876;15.811;55.249;0.014;0.637
23.600;5.876;15.811;79.722;0.010;0.647
21.000;5.876;15.811;45.695;0.009;0.656
54.400;5.876;15.811;79.722;0.023;0.680
32.000;5.876;15.811;79.722;0.014;0.693
32.000;5.876;15.811;79.722;0.014;0.707
48.000;5.876;15.811;79.722;0.021;0.728
48.000;5.876;15.811;55.038;0.021;0.748
48.000;5.876;15.811;79.722;0.021;0.769
64.000;5.876;15.811;83.372;0.027;0.797
32.000;5.876;15.811;68.063;0.014;0.810
48.000;1.988;15.811;68.063;0.021;0.831
32.000;5.876;15.811;68.063;0.014;0.845
32.000;5.876;15.811;52.241;0.014;0.858
55.400;5.876;15.811;68.063;0.024;0.882
32.000;5.876;15.811;62.247;0.014;0.896
33.000;5.876;15.811;68.063;0.014;0.910
16.000;5.876;15.811;55.249;0.007;0.917
35.200;5.876;8.677;93.181;0.015;0.932
12.000;5.876;3.824;68.063;0.005;0.937
16.400;5.876;16.229;79.722;0.007;0.944
32.800;5.876;16.229;79.722;0.014;0.958
16.000;5.876;15.811;79.722;0.007;0.965
16.000;5.876;15.811;68.063;0.007;0.972
32.000;5.876;15.811;62.247;0.014;0.986
32.800;5.876;16.229;79.722;0.014;1.000
Nilai fitness terbaik = 64.00017
Total fitness =  2327.604

Generasi 19
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
49.200;5.876;16.229;79.722;0.021;0.021
32.000;5.876;15.811;63.627;0.014;0.034
48.000;5.876;15.811;78.225;0.020;0.055
74.800;4.034;15.811;79.722;0.032;0.086
40.600;5.876;15.811;63.789;0.017;0.104
64.000;5.876;15.811;63.627;0.027;0.131
50.400;5.876;15.811;68.063;0.021;0.152
16.000;5.876;15.811;55.249;0.007;0.159
32.000;5.876;15.811;79.722;0.014;0.172
32.000;5.876;15.811;68.063;0.014;0.186
32.800;5.876;16.229;79.722;0.014;0.200
32.000;5.876;15.811;68.063;0.014;0.213
64.000;5.876;15.811;79.722;0.027;0.241
48.000;5.876;15.811;76.078;0.020;0.261
48.000;5.876;15.811;79.722;0.020;0.281
16.000;20.155;15.811;79.722;0.007;0.288
32.000;5.876;15.811;62.247;0.014;0.302
35.000;5.876;15.811;79.722;0.015;0.316
48.000;5.876;15.811;63.560;0.020;0.337
80.000;5.876;15.811;79.722;0.034;0.371
48.000;5.876;15.811;79.722;0.020;0.391
38.000;5.876;16.229;79.722;0.016;0.407
64.000;5.876;15.811;79.722;0.027;0.434
30.200;5.876;15.811;79.722;0.013;0.447
16.000;1.988;15.811;55.249;0.007;0.454
16.000;5.876;15.811;79.722;0.007;0.460
22.000;5.876;16.229;79.722;0.009;0.470
43.400;5.876;15.811;79.722;0.018;0.488
16.000;5.876;15.811;35.064;0.007;0.495
48.000;5.876;15.811;79.722;0.020;0.515
48.000;5.876;15.811;68.063;0.020;0.536
9.400;5.876;47.856;62.247;0.004;0.540
32.000;5.876;15.811;83.372;0.014;0.553
16.000;5.876;15.811;62.247;0.007;0.560
32.000;5.876;15.811;55.249;0.014;0.573
37.000;5.876;15.811;83.372;0.016;0.589
32.000;5.876;15.811;55.249;0.014;0.603
64.000;5.876;15.811;79.722;0.027;0.630
33.600;5.876;15.811;68.063;0.014;0.644
49.200;5.876;16.229;93.181;0.021;0.665
64.000;5.876;15.811;79.722;0.027;0.692
48.000;5.876;15.811;79.722;0.020;0.712
16.000;5.876;15.811;38.265;0.007;0.719
48.000;5.876;15.811;63.627;0.020;0.739
53.000;5.876;15.811;83.372;0.022;0.762
32.000;5.876;15.811;79.722;0.014;0.775
70.400;5.876;35.176;68.063;0.030;0.805
32.800;5.876;16.229;79.722;0.014;0.819
16.000;5.876;15.811;35.495;0.007;0.826
7.800;5.876;29.052;79.722;0.003;0.829
17.600;5.876;8.677;68.063;0.007;0.837
48.000;5.876;15.811;79.722;0.020;0.857
80.000;5.876;15.811;68.063;0.034;0.891
32.000;5.876;15.811;79.722;0.014;0.904
16.000;5.876;3.824;79.722;0.007;0.911
32.000;5.876;15.811;79.722;0.014;0.925
16.000;5.876;15.811;79.722;0.007;0.932
65.600;5.876;16.229;93.181;0.028;0.959
64.000;5.876;15.811;79.722;0.027;0.986
32.000;5.876;15.811;68.063;0.014;1.000
Nilai fitness terbaik = 79.99992
Total fitness =  2360.804

Generasi 20
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
32.000;5.876;15.811;63.627;0.016;0.016
32.000;5.876;15.811;79.722;0.016;0.031
1.400;5.876;47.856;62.247;0.001;0.032
32.000;5.876;15.811;93.181;0.016;0.048
32.800;5.876;16.229;79.722;0.016;0.064
32.000;5.876;15.811;79.722;0.016;0.080
7.000;5.876;1.215;63.627;0.003;0.083
32.000;5.876;15.811;63.627;0.016;0.099
16.000;5.876;15.811;35.495;0.008;0.107
32.000;5.876;15.811;35.064;0.016;0.122
32.000;5.876;15.811;79.722;0.016;0.138
32.800;5.876;16.229;79.722;0.016;0.154
16.000;5.876;15.811;93.181;0.008;0.162
16.400;5.876;16.229;79.722;0.008;0.170
18.000;5.876;5.881;78.225;0.009;0.179
16.000;5.876;15.811;79.722;0.008;0.187
48.000;5.876;15.811;79.722;0.024;0.210
49.200;5.876;16.229;63.560;0.024;0.235
49.200;5.876;16.229;55.249;0.024;0.259
32.000;5.876;15.811;72.055;0.016;0.275
32.000;5.876;15.811;68.063;0.016;0.290
16.000;5.876;15.811;68.063;0.008;0.298
32.000;5.876;15.811;83.372;0.016;0.314
16.000;5.876;15.811;79.722;0.008;0.322
48.000;5.876;15.811;79.722;0.024;0.345
16.000;6.058;15.811;68.063;0.008;0.353
80.000;4.034;15.811;79.722;0.039;0.392
32.000;5.876;15.811;79.722;0.016;0.408
16.200;5.876;15.811;38.265;0.008;0.416
18.200;5.876;15.811;68.063;0.009;0.425
32.000;5.876;15.811;68.063;0.016;0.441
32.000;5.876;15.811;79.722;0.016;0.456
16.000;5.876;15.811;79.722;0.008;0.464
26.400;5.876;8.683;78.225;0.013;0.477
32.000;5.876;15.811;35.064;0.016;0.493
32.000;5.876;15.811;79.722;0.016;0.509
48.000;5.876;15.811;79.722;0.024;0.532
16.000;5.876;15.811;79.722;0.008;0.540
48.000;5.876;15.811;79.722;0.024;0.564
32.800;5.876;16.229;63.560;0.016;0.580
32.000;5.876;15.811;83.372;0.016;0.596
13.400;5.876;13.353;68.063;0.007;0.602
16.000;5.876;15.811;63.627;0.008;0.610
16.000;5.876;15.811;68.063;0.008;0.618
38.600;1.988;15.811;79.722;0.019;0.637
57.000;5.876;15.811;79.722;0.028;0.665
49.200;5.876;16.229;55.249;0.024;0.689
48.000;5.876;15.811;79.722;0.024;0.713
32.000;5.876;15.811;68.063;0.016;0.728
16.000;5.876;15.811;35.495;0.008;0.736
64.000;4.034;15.811;79.722;0.031;0.768
48.000;5.876;15.811;55.249;0.024;0.791
16.000;5.876;15.811;35.064;0.008;0.799
16.000;5.876;15.811;35.064;0.008;0.807
5.000;8.365;15.811;62.247;0.002;0.809
32.000;5.876;15.811;63.789;0.016;0.825
48.000;5.876;15.811;79.722;0.024;0.849
16.400;5.876;16.229;55.249;0.008;0.857
38.800;5.876;15.811;63.627;0.019;0.876
33.200;5.876;10.559;68.063;0.016;0.892
54.800;5.876;15.811;83.372;0.027;0.919
49.200;5.876;16.229;79.722;0.024;0.943
32.800;5.876;16.229;79.722;0.016;0.959
32.000;5.876;15.811;79.722;0.016;0.975
16.000;5.876;15.811;79.722;0.008;0.983
25.000;5.876;8.677;68.063;0.012;0.995
9.800;5.876;48.342;83.372;0.005;1.000
Nilai fitness terbaik = 79.99992
Total fitness =  2035.603

Generasi 21
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
16.000;5.876;15.811;79.722;0.008;0.008
32.000;5.876;15.811;79.722;0.015;0.023
39.800;5.876;15.811;63.560;0.019;0.041
32.800;5.876;16.229;93.181;0.015;0.057
37.600;5.876;15.811;79.722;0.018;0.074
49.200;5.876;16.229;79.722;0.023;0.097
26.800;5.876;13.353;79.722;0.013;0.110
64.000;4.034;15.811;68.063;0.030;0.140
32.800;5.181;16.229;79.722;0.015;0.155
49.200;5.876;16.229;79.722;0.023;0.179
12.000;5.876;5.881;78.225;0.006;0.184
