Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
61.200;3.952;30.418;80.487;0.040;0.809
11.200;3.952;5.427;70.200;0.007;0.817
18.000;3.952;5.850;83.961;0.012;0.828
28.000;3.952;5.427;70.200;0.018;0.847
17.600;3.952;17.434;83.961;0.011;0.858
26.800;3.952;26.780;99.027;0.017;0.876
17.600;3.952;17.434;70.200;0.011;0.887
30.600;3.952;30.418;80.487;0.020;0.907
16.800;3.952;5.427;70.200;0.011;0.918
28.000;3.952;5.427;83.961;0.018;0.936
11.200;3.952;5.427;83.961;0.007;0.944
35.200;3.952;17.434;70.200;0.023;0.966
26.800;3.952;26.780;99.027;0.017;0.984
7.000;3.952;5.427;93.505;0.005;0.989
17.600;3.952;17.434;23.851;0.011;1.000
Nilai fitness terbaik = 61.20016
Total fitness =  1533.401

Generasi 17
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.200;11.115;5.427;93.222;0.005;0.005
16.800;3.952;5.427;70.200;0.008;0.013
40.800;3.952;30.418;77.720;0.019;0.031
11.200;3.952;5.427;85.267;0.005;0.036
28.000;3.952;5.427;80.487;0.013;0.049
46.000;3.952;9.096;70.200;0.021;0.070
33.600;3.952;5.427;83.578;0.015;0.085
28.000;3.952;5.427;93.505;0.013;0.098
28.000;3.952;5.427;70.200;0.013;0.111
28.000;3.952;5.427;83.961;0.013;0.124
30.600;3.952;30.418;70.200;0.014;0.137
17.600;3.952;17.434;92.005;0.008;0.145
46.000;3.952;9.096;80.487;0.021;0.166
16.800;3.952;5.427;70.200;0.008;0.174
35.200;3.952;17.434;67.768;0.016;0.190
30.800;3.952;15.341;80.487;0.014;0.204
16.800;3.952;5.427;83.961;0.008;0.212
30.600;3.952;30.418;75.875;0.014;0.226
26.800;3.952;26.780;83.961;0.012;0.238
22.400;5.482;5.427;70.200;0.010;0.248
27.600;3.952;9.096;70.200;0.013;0.261
16.800;3.952;5.427;83.961;0.008;0.268
16.800;5.482;5.427;77.720;0.008;0.276
9.200;32.539;9.096;80.487;0.004;0.280
33.600;3.952;5.427;70.200;0.015;0.295
22.400;3.952;5.427;99.027;0.010;0.305
16.800;5.482;5.427;83.961;0.008;0.313
16.800;5.482;5.427;77.720;0.008;0.321
16.800;3.952;5.427;80.487;0.008;0.328
16.400;3.952;8.037;83.961;0.007;0.336
22.400;3.952;5.427;83.961;0.010;0.346
32.400;3.952;9.096;80.487;0.015;0.361
17.600;3.952;17.434;67.768;0.008;0.369
33.600;3.952;5.427;70.200;0.015;0.384
22.400;3.952;5.427;70.200;0.010;0.394
36.800;3.952;9.096;80.487;0.017;0.411
22.400;3.952;5.427;77.720;0.010;0.421
22.400;5.482;5.427;70.200;0.010;0.431
44.800;3.952;5.427;83.961;0.020;0.452
5.600;12.138;5.427;93.505;0.003;0.454
16.800;3.952;5.427;80.487;0.008;0.462
33.600;3.952;5.427;99.027;0.015;0.477
41.000;3.952;8.037;83.961;0.019;0.496
39.200;3.952;5.427;70.200;0.018;0.514
35.200;3.952;17.434;67.768;0.016;0.530
27.600;3.952;9.096;70.200;0.013;0.542
18.400;3.952;9.096;70.200;0.008;0.551
22.400;3.952;5.427;99.027;0.010;0.561
16.800;3.952;5.427;48.281;0.008;0.568
5.600;5.482;5.427;85.267;0.003;0.571
73.600;3.952;9.096;70.200;0.033;0.604
39.200;3.952;5.427;70.200;0.018;0.622
17.600;3.952;17.434;99.027;0.008;0.630
22.400;3.952;5.427;70.200;0.010;0.640
55.200;3.952;9.096;80.487;0.025;0.666
41.000;3.952;8.037;77.720;0.019;0.684
27.600;3.952;9.096;80.487;0.013;0.697
30.600;3.952;30.418;70.200;0.014;0.711
46.000;3.952;9.096;80.487;0.021;0.732
11.200;3.952;5.427;70.200;0.005;0.737
55.200;3.952;9.096;80.487;0.025;0.762
13.600;3.952;13.505;70.200;0.006;0.768
32.400;3.952;5.339;80.487;0.015;0.783
22.400;5.482;5.427;80.487;0.010;0.793
28.000;3.952;5.427;70.200;0.013;0.806
22.400;5.482;5.427;77.720;0.010;0.816
28.000;3.952;5.427;70.200;0.013;0.829
28.000;3.952;5.427;27.381;0.013;0.841
22.400;3.952;5.427;70.200;0.010;0.852
55.200;3.952;9.096;77.720;0.025;0.877
36.800;3.952;9.096;80.487;0.017;0.893
17.600;3.952;17.434;67.768;0.008;0.901
80.400;3.952;26.780;83.961;0.037;0.938
33.600;3.952;5.427;99.027;0.015;0.953
16.800;3.952;5.427;83.961;0.008;0.961
18.400;5.482;9.096;83.961;0.008;0.969
17.600;3.952;17.434;67.768;0.008;0.977
11.200;3.952;5.427;32.311;0.005;0.982
30.600;3.952;30.418;70.200;0.014;0.996
8.200;3.952;8.037;83.961;0.004;1.000
Nilai fitness terbaik = 80.39992
Total fitness =  2198.603

Generasi 18
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.200;5.482;5.427;93.222;0.007;0.007
17.600;3.952;17.434;83.961;0.011;0.018
11.200;3.952;5.427;67.768;0.007;0.025
11.200;3.952;5.427;83.961;0.007;0.032
24.600;3.952;8.186;70.200;0.015;0.047
5.600;3.952;5.427;83.961;0.004;0.051
11.200;11.115;5.427;80.487;0.007;0.058
28.000;3.952;5.427;80.487;0.018;0.076
30.600;3.952;30.418;67.768;0.019;0.095
30.600;3.952;30.418;70.200;0.019;0.114
73.000;3.952;72.950;83.961;0.046;0.160
33.800;3.952;8.037;77.720;0.021;0.181
24.600;3.952;8.037;83.961;0.015;0.196
22.400;3.952;5.427;70.200;0.014;0.210
18.400;3.952;9.096;70.200;0.012;0.222
16.800;3.952;5.427;70.200;0.011;0.232
22.400;3.952;5.427;70.200;0.014;0.246
22.400;3.952;5.427;70.200;0.014;0.260
11.200;3.952;5.427;80.487;0.007;0.267
11.200;5.482;5.427;93.222;0.007;0.274
22.400;3.952;5.427;83.961;0.014;0.288
18.400;3.952;9.096;83.961;0.012;0.300
28.000;3.952;5.427;70.200;0.018;0.317
34.200;3.952;34.017;85.267;0.021;0.339
22.400;3.952;5.427;93.505;0.014;0.353
30.600;3.952;30.418;70.200;0.019;0.372
28.000;3.952;5.427;67.768;0.018;0.390
8.200;40.596;8.037;83.961;0.005;0.395
5.600;68.996;5.427;70.200;0.004;0.398
11.200;3.952;5.427;83.961;0.007;0.405
52.800;3.952;17.434;83.578;0.033;0.438
5.600;3.952;5.427;80.487;0.004;0.442
36.800;3.952;9.096;77.720;0.023;0.465
22.400;3.952;5.427;27.381;0.014;0.479
36.800;3.952;9.096;70.200;0.023;0.502
22.400;5.482;5.427;80.487;0.014;0.516
11.200;3.952;5.427;70.200;0.007;0.523
11.200;3.952;5.427;70.200;0.007;0.530
27.600;5.482;9.096;32.311;0.017;0.547
5.600;5.482;5.427;92.005;0.004;0.551
22.400;3.952;5.427;70.200;0.014;0.565
22.400;3.952;5.427;70.200;0.014;0.579
30.600;3.952;30.418;67.768;0.019;0.598
43.000;1.366;26.780;70.200;0.027;0.625
5.600;3.952;5.427;70.200;0.004;0.628
17.600;3.952;17.434;70.200;0.011;0.639
11.200;3.952;5.427;67.768;0.007;0.646
30.600;3.952;30.418;67.768;0.019;0.666
35.200;5.482;17.434;70.200;0.022;0.688
16.400;3.952;8.037;85.267;0.010;0.698
16.800;3.952;5.427;80.487;0.011;0.709
29.600;3.952;14.718;70.200;0.019;0.727
16.800;3.952;5.427;74.370;0.011;0.738
5.600;3.952;5.427;70.200;0.004;0.741
9.200;5.482;9.096;48.281;0.006;0.747
55.200;3.952;9.096;83.961;0.035;0.781
39.200;3.952;5.427;80.487;0.025;0.806
36.800;3.952;9.096;83.961;0.023;0.829
16.800;3.952;5.427;40.380;0.011;0.840
18.400;5.482;9.096;48.281;0.012;0.851
47.200;3.952;17.434;83.961;0.030;0.881
18.400;3.952;9.096;77.720;0.012;0.892
11.200;3.952;5.427;93.505;0.007;0.899
11.200;3.952;5.427;42.318;0.007;0.906
22.400;3.952;5.427;53.087;0.014;0.920
11.200;5.482;5.427;80.487;0.007;0.927
11.200;3.952;5.427;83.961;0.007;0.934
33.600;3.952;5.427;70.200;0.021;0.955
16.800;5.482;5.427;70.200;0.011;0.966
16.800;3.952;5.427;99.027;0.011;0.976
11.800;3.952;11.731;80.487;0.007;0.984
9.200;3.952;9.096;80.487;0.006;0.989
11.200;5.482;5.427;92.005;0.007;0.996
5.600;3.952;5.427;27.381;0.004;1.000
Nilai fitness terbaik = 73.00003
Total fitness =  1596.602

Generasi 19
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.200;5.482;5.427;70.200;0.007;0.007
30.600;3.952;30.418;67.768;0.019;0.026
26.800;3.952;26.780;70.200;0.017;0.043
54.600;3.952;18.134;70.200;0.034;0.077
5.600;3.952;5.427;32.311;0.003;0.080
22.400;3.952;5.427;80.487;0.014;0.094
17.600;3.952;17.434;67.768;0.011;0.105
62.000;3.952;30.871;77.720;0.039;0.144
16.800;3.952;5.427;85.267;0.010;0.154
11.200;5.482;5.427;74.370;0.007;0.161
30.600;3.952;30.418;77.720;0.019;0.180
33.600;3.952;5.427;66.845;0.021;0.201
26.800;3.952;26.780;70.200;0.017;0.218
22.400;3.952;5.427;70.200;0.014;0.232
11.200;5.482;5.427;74.370;0.007;0.239
18.800;3.952;9.096;70.200;0.012;0.251
28.000;3.952;5.427;67.768;0.017;0.268
30.600;3.952;30.418;77.720;0.019;0.287
16.800;3.952;5.427;70.200;0.010;0.298
9.200;3.952;9.096;83.961;0.006;0.303
18.400;5.482;9.096;70.200;0.011;0.315
16.800;3.952;5.427;67.768;0.010;0.325
33.600;3.952;5.427;93.222;0.021;0.346
11.200;5.482;5.427;74.370;0.007;0.353
33.600;3.952;5.427;70.200;0.021;0.374
28.000;3.952;5.427;93.505;0.017;0.392
5.600;3.952;5.427;44.223;0.003;0.395
30.600;3.952;30.418;77.720;0.019;0.414
33.600;3.952;5.427;70.200;0.021;0.435
11.200;5.482;5.427;74.370;0.007;0.442
9.200;3.952;9.096;70.200;0.006;0.448
27.600;5.482;9.096;70.200;0.017;0.465
28.000;3.952;5.427;83.961;0.017;0.482
5.600;11.115;5.427;70.200;0.003;0.486
22.400;3.952;5.427;70.200;0.014;0.500
14.800;3.952;14.718;70.200;0.009;0.509
26.800;3.952;26.780;70.200;0.017;0.526
36.800;3.952;9.096;70.200;0.023;0.549
9.200;3.952;9.096;77.720;0.006;0.554
22.400;3.952;5.427;70.200;0.014;0.568
16.800;3.952;5.427;27.381;0.010;0.579
30.600;3.952;30.418;78.390;0.019;0.598
28.000;3.952;5.427;57.514;0.017;0.615
27.600;3.952;9.096;77.720;0.017;0.633
22.400;3.952;5.427;83.961;0.014;0.647
24.600;3.952;8.037;53.087;0.015;0.662
11.200;3.952;5.427;80.487;0.007;0.669
16.800;5.482;5.427;74.370;0.010;0.679
5.600;3.952;5.427;70.200;0.003;0.683
17.600;3.952;17.434;80.487;0.011;0.694
22.400;3.952;5.427;83.961;0.014;0.708
9.200;5.482;9.096;70.200;0.006;0.713
22.400;3.952;5.427;67.768;0.014;0.727
33.600;3.952;5.427;83.961;0.021;0.748
32.800;3.952;8.037;53.087;0.020;0.769
17.600;3.952;17.434;70.200;0.011;0.780
3.800;23.253;8.037;53.087;0.002;0.782
11.200;3.952;5.427;70.200;0.007;0.789
18.400;3.952;9.096;80.487;0.011;0.801
11.200;5.482;5.427;83.578;0.007;0.808
32.800;3.952;8.037;53.087;0.020;0.828
39.200;3.952;5.427;32.311;0.024;0.852
15.000;3.952;4.953;70.200;0.009;0.862
30.600;3.952;30.418;83.961;0.019;0.881
18.400;5.482;9.096;70.200;0.011;0.892
22.400;3.952;5.427;99.027;0.014;0.906
36.800;3.952;9.096;70.200;0.023;0.929
28.000;3.952;5.427;32.311;0.017;0.947
5.600;3.952;5.427;67.768;0.003;0.950
16.800;3.952;5.427;67.768;0.010;0.961
26.800;3.952;26.780;70.200;0.017;0.977
18.000;3.952;17.833;93.505;0.011;0.989
18.400;3.952;9.096;70.200;0.011;1.000
Nilai fitness terbaik = 62.00016
Total fitness =  1604.802

