Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
26.000;6.468;25.900;99.203;0.012;0.654
9.200;6.468;9.025;56.845;0.004;0.659
26.000;3.829;25.900;81.802;0.012;0.671
18.400;6.468;9.025;95.417;0.008;0.679
9.200;94.173;9.025;95.417;0.004;0.683
18.400;6.468;9.025;95.417;0.008;0.692
43.200;6.468;10.715;94.778;0.020;0.712
26.000;6.468;25.900;94.778;0.012;0.724
28.200;6.468;9.363;95.417;0.013;0.737
52.000;6.468;25.900;95.417;0.024;0.761
45.000;3.829;8.989;27.470;0.021;0.782
26.000;6.468;25.900;94.778;0.012;0.794
55.200;3.829;9.025;71.103;0.025;0.819
46.000;3.829;9.025;47.604;0.021;0.840
25.200;6.468;12.450;94.778;0.012;0.852
47.000;4.055;9.363;95.417;0.022;0.874
26.000;6.468;25.900;95.417;0.012;0.886
18.800;6.468;9.363;99.203;0.009;0.894
36.800;3.829;9.025;71.103;0.017;0.911
46.000;3.829;9.025;95.417;0.021;0.932
52.000;4.055;25.900;47.604;0.024;0.956
18.400;6.468;9.025;94.778;0.008;0.965
19.600;6.468;9.767;95.417;0.009;0.974
37.800;3.829;12.450;95.417;0.017;0.991
9.400;4.055;9.363;95.417;0.004;0.996
9.200;6.468;9.025;95.417;0.004;1.000
Nilai fitness terbaik = 63.00017
Total fitness =  2166.803

Generasi 11
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
27.600;3.829;9.025;45.941;0.013;0.013
9.200;6.468;9.025;47.604;0.004;0.017
18.800;3.829;18.795;75.305;0.009;0.026
26.000;3.829;25.900;99.203;0.012;0.039
26.000;6.468;25.900;95.417;0.012;0.051
56.400;3.829;18.795;95.417;0.027;0.078
9.200;4.055;9.025;95.417;0.004;0.082
29.400;4.055;9.767;95.417;0.014;0.096
9.400;6.468;9.363;99.203;0.004;0.101
28.200;3.829;9.363;99.203;0.013;0.114
36.800;3.829;9.025;95.417;0.017;0.131
26.000;6.468;25.900;95.417;0.012;0.144
36.800;4.055;9.025;67.349;0.017;0.161
41.600;3.829;10.259;77.076;0.020;0.181
25.200;6.468;12.450;99.596;0.012;0.193
55.200;4.055;9.025;95.417;0.026;0.219
18.400;3.829;9.025;45.941;0.009;0.228
27.600;4.055;9.025;53.284;0.013;0.241
10.400;6.468;10.259;71.103;0.005;0.246
18.800;6.468;9.363;81.802;0.009;0.255
9.400;4.055;9.363;77.701;0.004;0.259
9.200;6.468;9.025;71.103;0.004;0.263
35.200;4.055;9.025;56.845;0.017;0.280
18.800;6.468;18.795;18.588;0.009;0.289
46.000;3.829;9.025;81.802;0.022;0.311
13.600;4.055;44.617;70.348;0.006;0.317
27.600;3.829;9.025;99.203;0.013;0.330
9.400;3.829;9.363;95.417;0.004;0.335
36.800;3.829;9.025;95.417;0.017;0.352
18.400;6.468;9.025;87.114;0.009;0.361
9.200;3.829;9.025;36.599;0.004;0.365
89.600;4.055;44.617;70.348;0.042;0.408
28.200;3.829;9.363;89.414;0.013;0.421
9.400;6.468;9.363;94.778;0.004;0.426
37.600;4.055;9.363;77.701;0.018;0.443
9.400;6.468;9.363;95.417;0.004;0.448
52.000;4.055;25.900;95.417;0.025;0.473
26.000;3.829;25.900;99.203;0.012;0.485
12.600;6.468;12.450;95.417;0.006;0.491
55.200;3.829;9.025;99.203;0.026;0.517
9.400;6.468;9.363;81.802;0.004;0.521
9.200;3.829;9.025;24.317;0.004;0.526
49.600;4.055;12.450;71.103;0.024;0.549
55.200;3.829;9.025;81.802;0.026;0.576
25.200;6.468;12.450;99.596;0.012;0.587
37.600;4.714;18.795;95.417;0.018;0.605
18.400;3.829;9.025;47.604;0.009;0.614
55.200;3.829;9.025;99.203;0.026;0.640
65.200;3.829;65.025;95.417;0.031;0.671
25.200;6.468;12.450;99.596;0.012;0.683
58.600;4.055;25.900;95.417;0.028;0.711
46.000;3.829;9.025;95.417;0.022;0.733
27.600;6.468;9.025;99.203;0.013;0.746
46.000;3.829;9.025;99.203;0.022;0.768
18.400;6.468;9.025;95.417;0.009;0.776
9.200;6.468;9.025;56.148;0.004;0.781
37.600;4.055;9.363;84.688;0.018;0.798
52.000;3.829;25.900;99.203;0.025;0.823
18.400;6.468;9.025;94.778;0.009;0.832
26.000;3.829;25.900;51.205;0.012;0.844
25.200;6.468;12.450;95.417;0.012;0.856
52.000;3.829;25.900;99.203;0.025;0.881
18.800;6.468;9.363;95.417;0.009;0.890
26.000;6.468;25.900;95.417;0.012;0.902
28.200;3.829;9.363;56.845;0.013;0.915
27.600;3.829;9.025;95.417;0.013;0.928
31.200;6.468;10.259;71.103;0.015;0.943
36.800;3.829;9.025;95.417;0.017;0.961
9.200;3.829;9.025;47.604;0.004;0.965
18.400;6.468;9.025;99.203;0.009;0.974
11.800;6.468;9.363;99.203;0.006;0.979
24.800;6.468;9.025;56.148;0.012;0.991
18.800;6.468;9.363;95.417;0.009;1.000
Nilai fitness terbaik = 89.59978
Total fitness =  2109.403

Generasi 12
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
18.400;4.055;9.025;36.197;0.009;0.009
26.000;4.055;25.900;45.941;0.012;0.021
26.000;6.468;25.900;83.332;0.012;0.033
27.600;4.714;9.025;47.604;0.013;0.046
52.000;4.055;25.900;99.203;0.024;0.070
55.400;3.829;10.259;77.076;0.026;0.096
46.000;3.829;9.025;99.203;0.021;0.117
36.400;3.829;9.025;71.103;0.017;0.134
25.200;4.055;12.450;51.205;0.012;0.146
55.200;3.829;9.025;95.417;0.026;0.172
35.200;6.468;25.900;99.203;0.016;0.188
37.800;4.055;12.450;77.701;0.018;0.206
9.400;6.468;77.376;99.596;0.004;0.210
26.000;3.829;25.900;95.417;0.012;0.223
18.800;6.468;9.363;95.417;0.009;0.231
29.200;4.055;9.025;94.803;0.014;0.245
55.200;4.055;9.025;99.203;0.026;0.271
18.400;3.829;9.025;99.203;0.009;0.279
18.400;6.468;9.025;56.845;0.009;0.288
10.400;3.829;10.259;99.203;0.005;0.293
46.000;3.829;9.025;84.688;0.021;0.314
52.000;3.829;25.900;95.417;0.024;0.339
18.800;3.829;18.795;70.348;0.009;0.347
26.000;3.829;25.900;45.941;0.012;0.359
27.600;4.055;9.025;99.203;0.013;0.372
27.600;6.468;9.025;75.305;0.013;0.385
37.800;4.055;12.450;51.205;0.018;0.403
36.800;3.829;9.025;99.203;0.017;0.420
26.000;4.055;25.900;99.203;0.012;0.432
26.000;6.468;25.900;99.203;0.012;0.444
18.400;6.468;9.025;75.305;0.009;0.453
18.800;3.829;9.363;95.417;0.009;0.462
28.200;3.829;9.025;84.688;0.013;0.475
9.400;4.055;9.363;67.349;0.004;0.479
20.800;3.829;10.259;99.203;0.010;0.489
75.200;3.829;18.795;70.348;0.035;0.524
12.600;4.055;12.450;51.205;0.006;0.530
64.400;3.829;9.025;94.778;0.030;0.560
27.600;6.468;9.025;95.417;0.013;0.573
46.000;4.055;9.025;99.203;0.021;0.594
28.200;4.055;9.363;95.125;0.013;0.608
26.000;3.829;25.900;95.417;0.012;0.620
9.800;62.716;9.767;47.604;0.005;0.624
12.600;4.055;12.450;99.203;0.006;0.630
37.200;4.055;9.363;99.596;0.017;0.647
44.800;3.829;44.617;71.103;0.021;0.668
36.800;4.714;9.025;47.604;0.017;0.686
43.200;3.829;9.025;71.103;0.020;0.706
44.800;3.829;44.617;71.103;0.021;0.727
18.400;10.223;9.025;95.417;0.009;0.735
18.800;3.829;9.363;95.417;0.009;0.744
18.400;4.055;9.025;99.203;0.009;0.753
2.000;12.787;9.363;95.417;0.001;0.754
26.000;6.468;25.900;87.114;0.012;0.766
12.600;3.829;12.450;81.802;0.006;0.772
12.600;4.055;12.450;99.203;0.006;0.777
35.600;4.055;9.363;67.349;0.017;0.794
37.600;3.829;9.363;95.417;0.018;0.812
18.400;3.829;9.025;71.103;0.009;0.820
26.000;3.829;25.900;95.417;0.012;0.832
116.399;3.829;58.134;99.203;0.054;0.887
27.600;6.468;9.025;99.203;0.013;0.900
36.800;3.829;9.025;99.203;0.017;0.917
55.200;3.829;9.025;71.103;0.026;0.943
18.800;6.468;18.795;95.417;0.009;0.951
31.200;3.829;10.259;99.203;0.015;0.966
41.600;3.829;10.259;99.203;0.019;0.985
18.400;6.468;9.025;95.417;0.009;0.994
3.800;65.069;9.025;99.203;0.002;0.996
9.200;17.332;9.025;95.417;0.004;1.000
Nilai fitness terbaik = 116.3994
Total fitness =  2141.802

Generasi 13
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
20.800;4.055;10.259;99.203;0.009;0.009
46.000;3.829;9.025;75.305;0.020;0.029
26.000;6.468;25.900;95.417;0.011;0.040
52.000;6.468;25.900;95.417;0.023;0.063
18.400;6.468;9.025;99.203;0.008;0.071
9.200;3.829;9.025;95.417;0.004;0.075
52.000;4.055;25.900;99.203;0.023;0.098
36.200;3.829;36.038;95.417;0.016;0.113
63.000;3.829;12.450;47.604;0.027;0.141
25.200;3.829;12.450;47.604;0.011;0.152
41.600;3.829;10.259;71.103;0.018;0.170
12.600;3.829;12.450;99.203;0.005;0.175
12.600;3.829;12.450;71.103;0.005;0.181
30.600;4.055;30.533;71.103;0.013;0.194
46.000;4.055;9.025;99.203;0.020;0.214
36.800;4.055;9.025;99.203;0.016;0.230
28.200;4.714;9.363;75.305;0.012;0.242
9.200;3.829;9.025;99.203;0.004;0.246
16.000;6.468;9.025;95.417;0.007;0.253
18.800;4.055;18.795;95.417;0.008;0.261
26.000;6.468;25.900;56.845;0.011;0.273
10.400;6.468;10.259;99.203;0.005;0.277
9.200;3.829;9.025;51.205;0.004;0.281
44.800;3.829;44.617;99.203;0.019;0.301
26.000;6.468;25.900;95.417;0.011;0.312
46.000;3.829;9.025;95.417;0.020;0.332
55.200;3.829;12.450;51.205;0.024;0.356
18.800;4.055;18.795;95.417;0.008;0.364
18.800;4.055;9.363;95.417;0.008;0.372
18.400;3.829;9.025;99.203;0.008;0.380
36.800;4.055;9.025;99.203;0.016;0.396
36.800;3.829;9.025;47.604;0.016;0.412
12.400;6.468;25.900;95.417;0.005;0.418
54.600;4.055;9.025;99.203;0.024;0.441
50.400;3.829;12.450;50.056;0.022;0.463
64.400;3.829;9.025;99.596;0.028;0.491
46.000;4.055;9.025;70.348;0.020;0.511
46.000;3.829;9.025;67.349;0.020;0.531
36.800;4.055;9.025;89.156;0.016;0.547
36.800;4.055;9.025;36.197;0.016;0.563
9.400;94.264;9.363;75.305;0.004;0.567
37.600;4.714;18.795;84.688;0.016;0.584
18.400;6.468;9.025;87.114;0.008;0.592
77.400;3.829;77.376;95.417;0.034;0.625
9.400;6.468;9.363;95.417;0.004;0.630
18.400;6.468;9.025;87.114;0.008;0.638
26.000;4.055;25.900;71.103;0.011;0.649
26.000;6.468;25.900;95.417;0.011;0.660
27.600;3.829;9.025;84.688;0.012;0.672
36.800;4.055;9.025;99.203;0.016;0.688
46.000;3.829;9.025;94.803;0.020;0.708
27.600;3.829;9.025;95.417;0.012;0.720
33.000;3.829;32.806;99.596;0.014;0.735
36.000;6.468;25.900;95.417;0.016;0.750
25.200;3.829;12.450;99.203;0.011;0.761
26.000;3.829;25.900;71.103;0.011;0.772
52.000;4.055;10.259;99.203;0.023;0.795
3.800;3.829;71.393;99.203;0.002;0.797
3.200;3.829;57.467;51.205;0.001;0.798
31.200;4.055;10.259;99.203;0.014;0.812
26.000;6.468;25.900;95.417;0.011;0.823
5.600;6.468;25.900;45.941;0.002;0.825
36.800;4.055;9.025;99.203;0.016;0.841
26.000;6.468;25.900;95.417;0.011;0.853
30.400;4.055;9.025;99.203;0.013;0.866
38.400;3.829;19.102;95.417;0.017;0.883
9.200;65.069;9.025;99.203;0.004;0.887
18.800;3.829;9.363;78.770;0.008;0.895
26.000;3.829;25.900;71.103;0.011;0.906
31.200;3.829;10.259;94.778;0.014;0.920
20.800;6.468;10.259;99.203;0.009;0.929
18.400;6.468;9.025;87.114;0.008;0.937
26.000;6.468;25.900;99.203;0.011;0.948
16.000;4.055;9.025;99.203;0.007;0.955
31.200;3.829;10.259;71.103;0.014;0.969
9.200;65.069;9.025;99.203;0.004;0.973
44.800;3.829;44.617;99.203;0.019;0.992
18.400;3.829;9.025;94.803;0.008;1.000
Nilai fitness terbaik = 77.39996
Total fitness =  2300.003

Generasi 14
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
52.000;3.829;25.900;76.277;0.026;0.026
26.000;6.468;25.900;99.203;0.013;0.039
20.800;6.468;10.259;95.417;0.010;0.049
19.200;3.829;19.102;95.417;0.010;0.059
41.600;3.829;10.259;71.103;0.021;0.079
64.800;3.829;64.772;99.203;0.032;0.111
52.000;3.829;25.900;89.156;0.026;0.137
18.400;4.055;9.025;99.203;0.009;0.146
9.200;65.069;9.025;94.778;0.005;0.151
26.000;3.829;25.900;99.203;0.013;0.164
7.200;3.829;3.504;71.103;0.004;0.167
89.600;4.055;44.617;95.417;0.044;0.212
28.200;3.829;9.363;99.203;0.014;0.226
36.800;4.055;9.025;75.305;0.018;0.244
26.000;3.829;25.900;99.203;0.013;0.257
28.400;3.829;9.025;75.305;0.014;0.271
9.400;3.829;9.363;71.103;0.005;0.276
26.000;4.055;25.900;95.417;0.013;0.288
25.200;3.829;3.461;99.203;0.012;0.301
26.000;4.055;25.900;99.203;0.013;0.314
14.600;4.055;44.617;95.417;0.007;0.321
9.400;3.829;9.363;42.648;0.005;0.326
9.200;65.069;9.025;94.778;0.005;0.330
9.200;3.829;9.025;70.348;0.005;0.335
9.200;3.829;9.025;95.417;0.005;0.339
27.600;4.055;9.025;47.604;0.014;0.353
26.000;3.829;25.900;99.203;0.013;0.366
52.000;4.055;25.900;99.203;0.026;0.392
18.400;6.468;9.025;95.417;0.009;0.401
26.000;6.468;25.900;99.203;0.013;0.414
36.600;3.829;36.581;71.103;0.018;0.432
37.600;4.055;18.795;51.205;0.019;0.451
25.200;3.829;12.450;71.103;0.012;0.463
18.400;6.468;9.025;71.103;0.009;0.472
9.200;4.055;9.025;99.203;0.005;0.477
9.400;6.468;9.363;95.417;0.005;0.481
18.800;6.468;9.363;95.417;0.009;0.491
57.600;3.829;19.102;95.417;0.029;0.519
18.800;3.829;9.363;99.203;0.009;0.529
38.400;3.829;19.102;95.417;0.019;0.548
46.000;4.055;9.025;99.203;0.023;0.571
36.800;3.829;9.025;62.093;0.018;0.589
9.200;3.829;9.025;95.417;0.005;0.593
36.800;3.829;9.025;56.845;0.018;0.612
12.600;3.829;12.450;71.103;0.006;0.618
9.200;6.468;9.025;99.203;0.005;0.622
27.600;4.055;9.025;75.305;0.014;0.636
10.400;6.468;10.259;87.114;0.005;0.641
18.400;3.829;9.025;36.197;0.009;0.650
28.200;3.829;9.363;71.103;0.014;0.664
25.200;3.829;12.450;99.203;0.012;0.677
10.400;3.829;10.259;78.770;0.005;0.682
12.600;94.264;12.450;95.417;0.006;0.688
46.000;4.055;9.025;99.203;0.023;0.711
34.000;4.055;6.606;94.803;0.017;0.728
12.600;3.829;12.450;71.103;0.006;0.734
27.600;3.829;9.025;99.203;0.014;0.748
46.000;4.055;9.025;99.203;0.023;0.771
9.200;6.468;9.025;99.203;0.005;0.775
27.600;4.055;9.025;94.803;0.014;0.789
12.600;94.264;12.450;95.417;0.006;0.795
9.400;6.468;9.363;87.155;0.005;0.800
25.200;3.829;12.450;71.103;0.012;0.812
52.000;4.055;25.900;95.417;0.026;0.838
9.200;4.055;9.025;75.305;0.005;0.843
18.800;4.055;18.795;51.205;0.009;0.852
9.200;6.468;9.025;99.203;0.005;0.857
27.600;4.055;9.025;87.114;0.014;0.870
18.400;3.829;9.025;36.197;0.009;0.879
9.200;3.829;9.025;56.845;0.005;0.884
26.000;4.055;25.900;99.203;0.013;0.897
27.600;4.055;9.025;99.203;0.014;0.911
26.000;6.468;25.900;99.203;0.013;0.924
18.400;6.468;9.025;95.417;0.009;0.933
14.200;6.424;9.363;99.203;0.007;0.940
31.200;6.468;10.259;94.803;0.015;0.955
27.600;3.829;9.025;36.197;0.014;0.969
26.000;4.055;25.900;67.349;0.013;0.982
36.800;4.055;9.025;95.417;0.018;1.000
Nilai fitness terbaik = 89.59978
Total fitness =  2016.202

Generasi 15
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
26.000;4.055;25.900;76.277;0.012;0.012
34.400;3.829;12.450;99.203;0.016;0.028
7.200;4.055;3.461;95.417;0.003;0.031
43.400;4.055;9.025;71.103;0.020;0.051
44.800;3.829;44.617;95.417;0.021;0.072
26.000;3.829;25.900;95.417;0.012;0.084
25.200;3.829;12.450;95.417;0.012;0.095
50.400;3.829;12.450;99.203;0.023;0.118
64.400;3.829;9.025;70.348;0.030;0.148
36.800;4.055;9.025;87.114;0.017;0.165
18.400;6.468;9.025;95.417;0.008;0.173
41.800;4.055;9.025;95.417;0.019;0.193
18.400;3.829;9.025;70.348;0.008;0.201
10.400;94.264;10.259;51.205;0.005;0.206
58.200;3.829;25.900;71.103;0.027;0.233
4.000;94.264;9.363;99.203;0.002;0.234
28.200;3.829;9.363;99.203;0.013;0.247
36.800;4.055;9.025;95.417;0.017;0.264
7.200;4.055;3.461;95.417;0.003;0.268
44.800;3.829;44.617;95.417;0.021;0.288
18.400;6.468;9.025;71.103;0.008;0.297
46.000;4.055;9.025;71.103;0.021;0.318
63.000;3.829;12.450;95.417;0.029;0.347
9.200;6.468;9.025;71.103;0.004;0.351
36.800;3.829;9.025;94.778;0.017;0.368
46.000;3.829;9.025;71.103;0.021;0.389
18.400;3.829;9.025;36.197;0.008;0.398
18.400;6.468;9.025;71.103;0.008;0.406
18.400;3.829;9.025;95.417;0.008;0.415
14.400;4.055;3.461;95.417;0.007;0.421
63.000;3.829;12.450;99.203;0.029;0.450
25.200;3.829;12.450;99.203;0.012;0.462
5.200;6.468;64.963;71.103;0.002;0.464
56.400;3.829;18.795;95.417;0.026;0.490
44.800;3.829;44.617;95.417;0.021;0.511
9.400;3.829;9.363;99.203;0.004;0.515
25.200;6.468;12.450;99.203;0.012;0.527
9.200;4.055;9.025;78.610;0.004;0.531
37.600;4.055;18.795;67.349;0.017;0.548
22.000;4.055;9.025;99.203;0.010;0.558
9.200;6.468;9.025;95.417;0.004;0.563
6.400;6.468;53.872;95.417;0.003;0.565
28.800;4.055;3.461;95.417;0.013;0.579
19.200;4.055;19.102;99.203;0.009;0.588
75.200;4.055;18.795;67.349;0.035;0.622
25.200;4.055;3.461;95.417;0.012;0.634
26.000;4.055;25.900;51.205;0.012;0.646
50.400;4.055;12.450;99.203;0.023;0.669
18.400;6.468;9.025;71.103;0.008;0.677
44.800;3.829;44.617;95.417;0.021;0.698
55.200;3.829;9.025;99.203;0.025;0.723
18.400;6.468;9.025;89.156;0.008;0.732
57.600;3.829;19.102;75.305;0.026;0.758
25.200;3.829;12.450;95.417;0.012;0.770
46.000;3.829;9.025;70.348;0.021;0.791
21.800;3.829;64.772;75.305;0.010;0.801
52.000;3.829;25.900;71.103;0.024;0.825
44.800;3.829;44.617;95.417;0.021;0.846
18.400;3.829;9.025;94.778;0.008;0.854
38.400;3.829;19.102;75.305;0.018;0.872
38.400;4.055;19.102;94.180;0.018;0.889
44.000;4.055;9.025;87.114;0.020;0.910
46.000;3.829;9.025;95.417;0.021;0.931
46.000;3.829;9.025;95.417;0.021;0.952
10.800;4.055;3.461;95.417;0.005;0.957
12.600;6.468;12.450;99.203;0.006;0.963
18.400;4.055;9.025;99.203;0.008;0.971
18.400;6.468;9.025;71.103;0.008;0.980
9.200;52.235;9.025;71.103;0.004;0.984
9.200;6.468;9.025;89.156;0.004;0.988
26.000;3.829;25.900;71.103;0.012;1.000
Nilai fitness terbaik = 75.2
Total fitness =  2174.203

Generasi 16
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
40.800;4.055;18.795;95.417;0.020;0.020
37.800;3.829;12.450;95.417;0.019;0.039
18.400;4.055;9.025;95.417;0.009;0.049
9.200;12.967;9.025;99.203;0.005;0.053
36.800;3.829;9.025;71.103;0.018;0.072
44.800;3.829;44.617;99.203;0.022;0.094
9.200;3.829;9.025;99.203;0.005;0.099
18.200;6.468;9.025;99.203;0.009;0.108
9.200;4.055;9.025;95.417;0.005;0.113
9.200;4.055;9.025;95.417;0.005;0.117
26.000;3.829;25.900;34.705;0.013;0.130
9.200;4.055;9.025;51.205;0.005;0.135
27.600;3.829;9.025;99.203;0.014;0.149
9.200;4.055;9.025;51.205;0.005;0.153
12.600;4.055;12.450;70.348;0.006;0.160
18.800;6.468;9.363;75.305;0.009;0.169
38.400;6.468;19.102;75.305;0.019;0.189
18.800;3.829;18.795;71.103;0.009;0.198
9.200;3.829;9.025;99.203;0.005;0.203
18.000;3.829;3.461;95.417;0.009;0.212
6.800;6.468;19.102;75.305;0.003;0.215
25.200;3.829;12.450;94.778;0.013;0.228
26.000;4.055;25.900;99.203;0.013;0.241
38.400;6.468;19.102;67.173;0.019;0.260
23.800;3.829;9.025;99.203;0.012;0.272
9.200;3.829;9.025;67.349;0.005;0.277
10.400;3.829;10.259;75.305;0.005;0.282
9.200;4.055;9.025;95.417;0.005;0.286
25.200;3.829;12.450;95.417;0.013;0.299
18.000;3.829;3.461;51.205;0.009;0.308
25.200;3.829;12.450;42.475;0.013;0.321
28.800;4.055;9.474;95.417;0.014;0.335
26.000;3.829;25.900;71.103;0.013;0.348
63.000;3.829;12.450;95.417;0.032;0.380
18.400;3.829;9.025;99.203;0.009;0.389
9.200;4.055;9.025;95.417;0.005;0.394
9.200;3.829;9.025;99.203;0.005;0.398
9.400;3.829;9.363;89.156;0.005;0.403
52.000;3.829;10.259;75.305;0.026;0.429
64.800;3.829;64.772;99.203;0.033;0.462
27.600;3.829;9.025;71.103;0.014;0.476
46.000;4.055;9.025;87.114;0.023;0.499
46.000;4.055;9.025;51.205;0.023;0.522
19.200;4.055;19.102;94.180;0.010;0.532
25.200;3.829;12.450;94.778;0.013;0.544
18.400;4.055;9.025;95.417;0.009;0.553
60.400;3.829;44.617;87.114;0.030;0.584
26.000;4.055;25.900;99.203;0.013;0.597
36.800;4.055;9.025;95.417;0.018;0.615
20.000;3.829;44.617;87.114;0.010;0.625
37.800;4.055;12.450;70.348;0.019;0.644
3.600;58.159;3.461;95.417;0.002;0.646
38.400;4.055;19.102;95.417;0.019;0.665
19.200;4.055;19.102;95.417;0.010;0.675
3.400;94.264;25.900;99.203;0.002;0.677
10.800;3.829;3.461;51.205;0.005;0.682
25.200;6.468;12.450;95.417;0.013;0.695
9.200;3.829;9.025;31.272;0.005;0.699
18.800;4.055;18.795;95.417;0.009;0.709
18.400;4.055;9.025;51.205;0.009;0.718
27.600;3.829;9.025;71.103;0.014;0.732
27.600;3.829;9.025;99.203;0.014;0.746
20.800;3.829;10.259;75.305;0.010;0.756
19.200;4.055;19.102;95.417;0.010;0.766
26.000;3.829;25.900;71.103;0.013;0.779
56.400;3.829;18.795;71.103;0.028;0.807
50.400;3.829;12.450;95.417;0.025;0.833
55.200;4.055;9.025;95.417;0.028;0.860
29.000;6.468;18.795;95.417;0.015;0.875
9.200;3.829;9.025;71.103;0.005;0.880
38.400;6.468;19.102;71.103;0.019;0.899
27.600;3.829;9.025;95.417;0.014;0.913
44.800;3.829;44.617;95.417;0.022;0.935
55.200;4.055;9.025;95.417;0.028;0.963
18.400;3.829;9.025;71.103;0.009;0.972
9.400;6.468;9.363;75.305;0.005;0.977
36.800;4.055;9.025;95.417;0.018;0.995
9.200;3.829;9.025;95.417;0.005;1.000
Nilai fitness terbaik = 64.80016
Total fitness =  1991.203

Generasi 17
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
76.800;4.055;19.102;35.610;0.030;0.030
37.800;3.829;12.450;42.475;0.015;0.044
18.600;4.055;18.496;95.417;0.007;0.052
46.000;3.829;9.025;95.417;0.018;0.069
37.600;3.829;18.795;95.417;0.015;0.084
48.000;3.829;9.474;71.103;0.019;0.103
55.200;3.829;9.025;95.417;0.021;0.124
38.400;4.055;19.102;99.203;0.015;0.139
19.200;4.055;19.102;87.114;0.007;0.146
9.800;3.829;9.025;71.103;0.004;0.150
46.000;4.055;9.025;95.417;0.018;0.168
46.000;3.829;9.025;94.180;0.018;0.186
7.200;3.829;3.461;99.203;0.003;0.189
43.800;4.055;19.102;99.203;0.017;0.206
38.400;4.055;19.102;95.417;0.015;0.220
18.400;3.829;9.025;75.305;0.007;0.228
36.800;3.829;9.025;71.103;0.014;0.242
21.600;3.829;3.461;99.203;0.008;0.250
18.400;6.468;9.025;95.417;0.007;0.257
12.600;3.829;12.450;42.475;0.005;0.262
46.000;3.829;9.025;94.180;0.018;0.280
78.000;4.055;25.900;95.417;0.030;0.310
26.000;4.055;25.900;95.417;0.010;0.320
29.400;3.829;29.400;95.417;0.011;0.332
46.000;4.055;9.025;95.417;0.018;0.350
27.600;3.829;9.025;67.173;0.011;0.360
12.600;2.008;12.450;95.417;0.005;0.365
37.800;4.055;12.450;71.103;0.015;0.380
46.000;3.829;9.025;75.305;0.018;0.398
38.400;4.055;19.102;95.417;0.015;0.413
25.200;6.468;12.450;51.205;0.010;0.422
36.800;3.829;9.025;95.417;0.014;0.437
27.600;3.829;9.025;67.173;0.011;0.447
12.600;6.468;12.450;95.417;0.005;0.452
19.200;4.055;19.102;87.114;0.007;0.460
1.400;4.055;44.617;70.348;0.001;0.460
40.200;3.829;10.259;75.305;0.016;0.476
24.000;5.961;10.259;75.305;0.009;0.485
46.000;4.055;9.025;75.305;0.018;0.503
36.800;4.055;9.025;75.305;0.014;0.517
38.400;4.055;19.102;95.417;0.015;0.532
25.200;6.468;12.450;95.417;0.010;0.542
41.600;3.829;10.259;75.305;0.016;0.558
9.200;4.055;9.025;70.348;0.004;0.561
64.800;3.829;64.772;95.417;0.025;0.587
18.800;3.829;18.795;99.203;0.007;0.594
10.400;6.468;10.259;71.103;0.004;0.598
18.400;4.055;9.025;75.305;0.007;0.605
20.800;3.829;10.259;75.305;0.008;0.613
18.800;4.055;9.363;99.203;0.007;0.620
55.200;4.055;9.025;95.417;0.021;0.642
35.200;4.055;17.512;99.203;0.014;0.655
18.400;3.829;9.025;71.103;0.007;0.663
25.200;4.055;12.450;95.417;0.010;0.672
37.600;3.829;18.795;95.417;0.015;0.687
18.400;6.468;9.025;71.103;0.007;0.694
46.000;3.829;9.025;87.114;0.018;0.712
57.600;4.055;19.102;99.203;0.022;0.734
38.400;3.829;19.102;99.203;0.015;0.749
19.200;3.829;19.102;55.110;0.007;0.756
31.200;3.829;10.259;75.305;0.012;0.769
46.000;4.055;9.025;75.305;0.018;0.786
20.800;3.829;10.259;75.305;0.008;0.794
27.600;3.829;9.025;71.103;0.011;0.805
48.000;3.829;9.474;94.424;0.019;0.824
29.000;3.829;64.350;95.417;0.011;0.835
49.000;4.055;19.102;95.417;0.019;0.854
27.600;3.829;9.025;61.594;0.011;0.865
18.400;6.468;9.025;51.205;0.007;0.872
9.200;21.713;9.025;75.305;0.004;0.875
18.400;4.055;9.025;95.417;0.007;0.882
46.000;4.055;9.025;75.305;0.018;0.900
50.400;4.055;12.450;95.417;0.020;0.920
32.000;3.829;9.025;95.417;0.012;0.932
9.200;38.704;9.025;75.305;0.004;0.936
27.600;4.055;9.025;84.294;0.011;0.947
9.200;4.055;9.025;95.417;0.004;0.950
52.000;3.829;25.900;99.203;0.020;0.970
76.800;4.055;19.102;81.414;0.030;1.000
