Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.000;7.738;10.979;74.688;0.004;0.929
44.000;3.521;10.979;88.909;0.018;0.947
22.000;3.521;10.979;88.909;0.009;0.955
9.800;4.340;62.005;88.909;0.004;0.959
55.000;4.340;10.979;93.266;0.022;0.982
12.600;4.340;10.979;63.555;0.005;0.987
33.000;4.340;10.979;88.909;0.013;1.000
Nilai fitness terbaik = 67.20012
Total fitness =  2476.204

Generasi 19
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
34.800;4.340;11.489;55.778;0.020;0.020
35.200;4.340;17.516;88.909;0.020;0.041
22.000;4.340;10.979;70.351;0.013;0.053
17.600;3.521;17.516;41.408;0.010;0.063
11.000;3.521;10.979;88.909;0.006;0.070
11.000;3.521;10.979;55.778;0.006;0.076
23.200;4.340;11.489;93.266;0.013;0.090
43.400;4.340;76.559;93.266;0.025;0.115
22.000;3.521;10.979;55.778;0.013;0.128
33.000;3.521;10.979;88.909;0.019;0.147
11.000;4.340;10.979;55.778;0.006;0.153
11.000;3.521;10.979;88.909;0.006;0.159
34.800;4.340;11.489;55.778;0.020;0.180
11.600;3.521;11.489;88.909;0.007;0.186
34.800;4.340;11.489;88.909;0.020;0.206
11.000;3.521;10.979;66.816;0.006;0.213
22.000;3.521;10.979;66.816;0.013;0.226
23.200;4.340;11.489;93.266;0.013;0.239
23.200;3.826;11.489;88.909;0.013;0.252
11.600;3.521;11.489;88.909;0.007;0.259
9.800;4.340;9.541;38.247;0.006;0.265
22.000;4.340;10.979;88.909;0.013;0.278
22.000;4.340;10.979;70.351;0.013;0.290
13.400;4.340;10.979;70.351;0.008;0.298
33.000;4.340;10.979;63.018;0.019;0.317
11.000;3.521;10.979;84.011;0.006;0.324
28.800;4.340;9.541;38.247;0.017;0.340
46.400;4.340;10.979;88.909;0.027;0.367
11.000;75.329;10.979;63.018;0.006;0.374
11.000;4.340;10.979;88.909;0.006;0.380
11.000;40.352;10.979;93.266;0.006;0.386
22.000;4.340;10.979;88.909;0.013;0.399
4.400;21.317;10.979;84.011;0.003;0.402
23.200;3.521;11.489;76.132;0.013;0.415
31.400;3.521;10.979;88.909;0.018;0.433
22.000;3.521;10.979;88.909;0.013;0.446
22.000;3.521;10.979;66.816;0.013;0.459
11.600;3.521;11.489;76.132;0.007;0.465
34.800;4.340;11.489;55.778;0.020;0.486
34.800;4.340;17.204;88.909;0.020;0.506
11.000;3.521;10.979;97.235;0.006;0.512
11.000;40.352;10.979;93.266;0.006;0.518
22.000;4.340;10.979;76.132;0.013;0.531
33.000;4.340;10.979;88.909;0.019;0.550
44.000;3.521;10.979;88.909;0.025;0.576
15.400;3.521;15.363;88.909;0.009;0.585
11.000;3.521;10.979;88.909;0.006;0.591
11.000;17.178;10.979;93.266;0.006;0.597
36.000;4.340;11.811;38.247;0.021;0.618
11.000;2.525;10.979;86.964;0.006;0.625
33.000;4.340;10.979;93.266;0.019;0.644
44.000;4.340;10.979;88.909;0.025;0.669
11.000;4.340;10.979;88.909;0.006;0.676
44.000;3.521;10.979;97.235;0.025;0.701
61.600;3.521;15.363;88.909;0.036;0.737
22.000;3.521;10.979;97.235;0.013;0.750
11.000;3.521;10.979;66.816;0.006;0.756
11.000;4.340;10.979;88.909;0.006;0.762
23.200;4.340;11.489;93.266;0.013;0.776
11.000;3.521;10.979;88.909;0.006;0.782
11.000;2.525;10.979;88.909;0.006;0.789
11.000;3.521;10.979;88.909;0.006;0.795
11.000;4.340;10.979;76.132;0.006;0.801
44.000;4.340;10.979;59.198;0.025;0.827
11.000;3.521;10.979;88.909;0.006;0.833
22.000;4.340;10.979;55.778;0.013;0.846
44.000;3.521;10.979;88.909;0.025;0.871
24.400;4.340;12.151;97.235;0.014;0.886
23.200;4.340;11.489;88.909;0.013;0.899
11.600;84.070;11.489;93.266;0.007;0.906
11.000;4.340;10.979;88.909;0.006;0.912
18.600;3.521;10.979;55.778;0.011;0.923
22.000;3.521;10.979;93.266;0.013;0.936
11.000;3.521;10.979;55.778;0.006;0.942
22.000;3.521;10.979;97.235;0.013;0.955
11.000;4.340;10.979;88.909;0.006;0.961
33.000;3.521;10.979;88.909;0.019;0.980
11.600;3.521;11.489;88.909;0.007;0.987
11.000;4.340;10.979;88.909;0.006;0.993
11.600;3.521;11.489;93.266;0.007;1.000
Nilai fitness terbaik = 61.60016
Total fitness =  1726.202

Generasi 20
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.000;3.521;10.979;63.018;0.005;0.005
44.000;4.340;10.979;88.909;0.021;0.027
22.000;4.340;10.979;76.132;0.011;0.037
22.000;4.340;10.979;97.235;0.011;0.048
33.000;4.340;10.979;55.778;0.016;0.064
44.000;3.521;10.979;55.778;0.021;0.086
44.000;4.340;10.979;88.909;0.021;0.107
34.800;4.340;11.489;88.909;0.017;0.124
28.800;3.521;9.541;93.266;0.014;0.138
11.600;3.521;11.489;38.247;0.006;0.143
33.000;4.340;10.979;66.816;0.016;0.159
12.200;3.521;12.151;93.266;0.006;0.165
46.200;4.340;15.363;88.909;0.022;0.188
12.000;3.521;11.811;93.266;0.006;0.194
45.400;3.521;17.516;88.909;0.022;0.216
33.000;4.340;10.979;93.266;0.016;0.232
22.000;4.340;10.979;88.909;0.011;0.242
11.600;3.521;11.489;55.778;0.006;0.248
17.600;3.521;17.516;88.909;0.009;0.257
55.000;4.340;10.979;88.909;0.027;0.283
11.000;4.340;10.979;66.816;0.005;0.289
22.000;3.521;10.979;70.351;0.011;0.299
33.000;4.340;10.979;95.506;0.016;0.315
11.000;3.521;10.979;88.909;0.005;0.321
11.600;4.340;11.489;88.909;0.006;0.326
55.000;3.521;10.979;55.778;0.027;0.353
46.400;4.340;11.489;88.909;0.023;0.376
50.000;3.521;49.808;88.909;0.024;0.400
17.400;4.340;17.204;38.247;0.008;0.408
22.000;4.340;10.979;59.198;0.011;0.419
11.600;3.521;11.489;88.909;0.006;0.425
11.000;3.521;10.979;63.018;0.005;0.430
44.000;4.340;10.979;93.266;0.021;0.451
58.000;4.340;11.489;88.909;0.028;0.480
15.400;3.521;15.273;55.778;0.007;0.487
12.200;3.521;12.151;93.266;0.006;0.493
46.400;4.340;11.489;88.909;0.023;0.516
17.400;4.340;17.204;38.247;0.008;0.524
52.800;3.521;26.261;88.909;0.026;0.550
44.000;3.521;10.979;93.266;0.021;0.571
6.600;29.178;10.979;97.235;0.003;0.574
23.200;4.340;11.489;55.778;0.011;0.586
46.400;4.340;11.489;88.909;0.023;0.608
34.800;4.340;11.489;93.266;0.017;0.625
11.000;3.521;10.979;63.018;0.005;0.630
55.000;4.340;10.979;93.266;0.027;0.657
33.000;4.340;10.979;88.909;0.016;0.673
35.200;3.521;17.516;88.909;0.017;0.690
22.000;4.340;10.979;76.132;0.011;0.701
22.000;3.521;10.979;88.909;0.011;0.712
11.000;4.340;10.979;88.909;0.005;0.717
11.000;3.521;10.979;55.778;0.005;0.722
22.000;3.521;10.979;88.909;0.011;0.733
33.000;4.340;10.979;38.247;0.016;0.749
58.000;4.340;11.489;88.909;0.028;0.777
55.000;4.340;10.979;97.235;0.027;0.804
33.000;4.340;10.979;55.778;0.016;0.820
46.400;4.340;11.489;88.909;0.023;0.842
22.000;4.340;10.979;76.132;0.011;0.853
7.600;55.986;10.979;93.266;0.004;0.857
66.000;4.340;10.979;76.132;0.032;0.889
11.000;3.521;10.979;88.909;0.005;0.894
11.000;3.521;10.979;93.266;0.005;0.900
11.000;4.340;10.979;55.778;0.005;0.905
11.000;4.340;10.979;76.132;0.005;0.910
17.400;4.340;17.204;38.247;0.008;0.919
35.200;3.521;17.516;88.909;0.017;0.936
33.000;4.340;10.979;93.266;0.016;0.952
22.000;4.340;10.979;88.909;0.011;0.963
44.000;3.521;10.979;63.018;0.021;0.984
33.000;4.340;10.979;88.909;0.016;1.000
Nilai fitness terbaik = 66.00014
Total fitness =  2058.203

Generasi 21
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
48.000;4.340;9.541;66.816;0.022;0.022
11.600;4.340;11.489;88.909;0.005;0.027
27.000;3.521;11.489;97.235;0.012;0.039
11.000;53.620;10.979;88.909;0.005;0.044
11.000;4.340;10.979;88.909;0.005;0.049
35.200;3.521;17.516;88.909;0.016;0.065
11.000;3.521;10.979;88.909;0.005;0.070
33.000;3.521;10.979;93.266;0.015;0.085
11.600;4.340;11.489;88.909;0.005;0.090
11.000;3.521;10.979;88.909;0.005;0.095
22.000;3.521;10.979;88.909;0.010;0.105
22.000;4.340;10.979;93.266;0.010;0.115
11.600;4.340;11.489;88.909;0.005;0.120
11.000;4.340;10.979;88.909;0.005;0.125
22.000;4.340;10.979;93.266;0.010;0.135
22.000;4.340;10.979;55.778;0.010;0.145
11.600;3.521;11.489;97.235;0.005;0.150
34.800;3.521;11.489;76.132;0.016;0.166
33.000;3.521;10.979;70.351;0.015;0.181
23.200;3.521;11.489;97.235;0.010;0.192
11.000;4.340;10.979;88.909;0.005;0.197
55.000;4.340;10.979;55.778;0.025;0.222
17.600;3.521;17.516;88.909;0.008;0.229
11.600;4.340;11.489;88.909;0.005;0.235
44.000;4.340;10.979;88.909;0.020;0.255
44.000;4.340;10.979;99.451;0.020;0.275
11.000;4.340;10.979;88.909;0.005;0.280
15.400;3.521;15.363;97.235;0.007;0.286
11.000;4.340;10.979;76.132;0.005;0.291
43.600;4.340;10.979;95.506;0.020;0.311
25.200;4.340;25.177;93.266;0.011;0.323
46.600;4.340;10.979;88.909;0.021;0.344
46.400;4.340;11.489;88.909;0.021;0.365
17.400;4.340;17.204;63.018;0.008;0.373
34.800;4.340;11.489;93.266;0.016;0.388
41.600;4.340;10.979;88.909;0.019;0.407
11.000;4.340;10.979;88.909;0.005;0.412
44.000;4.340;10.979;93.266;0.020;0.432
11.000;3.521;10.979;93.266;0.005;0.437
11.000;3.521;10.979;93.266;0.005;0.442
34.800;4.340;11.489;88.909;0.016;0.458
33.000;3.521;10.979;88.909;0.015;0.473
46.400;4.340;11.489;88.909;0.021;0.494
40.800;4.340;40.664;93.266;0.018;0.512
44.000;4.340;10.979;88.909;0.020;0.532
52.200;4.340;17.204;63.018;0.024;0.556
11.600;16.190;11.489;97.235;0.005;0.561
66.000;4.340;10.979;55.778;0.030;0.591
26.400;4.340;26.261;59.198;0.012;0.603
18.000;4.340;64.492;93.266;0.008;0.611
11.000;4.340;10.979;93.266;0.005;0.616
22.000;4.340;10.979;55.778;0.010;0.626
67.400;4.340;26.261;59.198;0.030;0.656
55.000;4.340;10.979;76.132;0.025;0.681
33.000;4.340;10.979;88.909;0.015;0.696
11.600;4.340;11.489;88.909;0.005;0.701
34.800;4.340;11.489;55.778;0.016;0.717
34.800;4.340;11.489;88.909;0.016;0.733
55.000;4.340;10.979;95.506;0.025;0.758
11.000;3.521;10.979;88.909;0.005;0.763
11.000;3.521;10.979;88.909;0.005;0.768
33.000;3.521;10.979;88.909;0.015;0.783
55.000;4.340;10.979;76.132;0.025;0.807
51.600;4.340;10.979;88.909;0.023;0.831
11.600;3.521;11.489;97.235;0.005;0.836
44.000;4.340;10.979;88.909;0.020;0.856
11.600;4.340;11.489;38.247;0.005;0.861
23.200;4.340;11.489;88.909;0.010;0.872
11.600;4.340;11.489;88.909;0.005;0.877
5.000;4.340;49.808;88.909;0.002;0.879
52.800;4.340;26.261;59.198;0.024;0.903
39.800;3.521;10.979;76.132;0.018;0.921
22.000;4.340;10.979;55.778;0.010;0.931
55.000;3.521;10.979;93.266;0.025;0.956
52.800;3.521;17.516;88.909;0.024;0.980
11.000;3.521;10.979;88.909;0.005;0.985
11.600;4.340;11.489;88.909;0.005;0.990
22.000;4.340;10.979;55.778;0.010;1.000
Nilai fitness terbaik = 67.40012
Total fitness =  2210.203

Generasi 22
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
66.000;4.340;10.979;93.266;0.029;0.029
11.000;3.521;10.979;66.816;0.005;0.034
22.000;3.521;10.979;76.132;0.010;0.044
23.200;4.340;11.489;88.909;0.010;0.054
17.600;4.340;17.516;88.909;0.008;0.062
22.000;4.340;10.979;88.909;0.010;0.072
22.000;3.521;10.979;93.266;0.010;0.081
40.800;3.521;40.664;88.909;0.018;0.099
11.600;3.521;11.489;97.235;0.005;0.105
33.000;4.340;10.979;88.909;0.015;0.119
1.800;4.340;26.261;55.778;0.001;0.120
46.400;3.521;11.489;88.909;0.021;0.141
23.200;4.340;11.489;95.506;0.010;0.151
34.800;4.340;17.204;63.018;0.015;0.166
38.400;4.340;9.541;93.266;0.017;0.183
33.000;4.340;10.979;76.132;0.015;0.198
23.200;3.521;11.489;97.235;0.010;0.208
23.200;4.340;11.489;93.266;0.010;0.218
33.000;3.521;10.979;88.909;0.015;0.233
22.000;4.340;10.979;88.909;0.010;0.243
11.600;3.521;11.489;97.235;0.005;0.248
55.000;4.340;10.979;55.778;0.024;0.272
58.000;4.340;11.489;95.506;0.026;0.298
33.000;4.340;10.979;88.909;0.015;0.312
40.200;3.521;11.489;88.909;0.018;0.330
34.800;3.521;11.489;88.909;0.015;0.346
33.000;4.340;10.979;88.909;0.015;0.360
11.600;4.340;11.489;59.198;0.005;0.365
44.000;4.340;10.979;55.778;0.019;0.385
47.800;4.340;35.613;76.132;0.021;0.406
11.600;4.340;11.489;93.266;0.005;0.411
23.200;3.521;11.489;97.235;0.010;0.421
34.800;4.340;11.489;55.778;0.015;0.437
11.600;4.340;11.489;59.198;0.005;0.442
17.400;4.340;17.204;63.018;0.008;0.450
11.600;3.521;11.489;88.909;0.005;0.455
11.000;2.292;10.979;93.266;0.005;0.460
26.400;4.340;26.261;88.909;0.012;0.471
23.200;4.340;11.489;59.198;0.010;0.482
11.000;3.521;10.979;66.816;0.005;0.487
22.000;4.340;10.979;93.266;0.010;0.496
44.000;4.340;10.979;88.909;0.019;0.516
11.000;4.340;10.979;93.266;0.005;0.521
52.200;4.340;17.204;88.909;0.023;0.544
40.800;4.340;40.726;55.778;0.018;0.562
11.000;70.247;10.979;88.909;0.005;0.567
11.600;3.521;11.489;97.235;0.005;0.572
23.200;16.190;11.489;93.266;0.010;0.582
22.000;3.521;10.979;59.198;0.010;0.592
22.000;4.340;10.979;88.909;0.010;0.602
22.000;4.340;10.979;88.909;0.010;0.611
11.000;4.340;10.979;88.909;0.005;0.616
22.000;4.340;10.979;99.158;0.010;0.626
31.800;4.340;11.489;93.266;0.014;0.640
33.000;3.521;10.979;88.909;0.015;0.655
11.000;3.521;10.979;88.841;0.005;0.659
23.200;3.521;11.489;97.235;0.010;0.670
35.000;4.340;10.979;99.451;0.015;0.685
52.800;4.340;17.516;88.909;0.023;0.709
44.000;3.521;10.979;88.909;0.019;0.728
33.000;3.521;10.979;66.816;0.015;0.743
19.800;4.340;11.489;88.909;0.009;0.751
33.000;4.340;10.979;55.778;0.015;0.766
29.200;4.340;29.056;88.909;0.013;0.779
69.600;3.521;11.489;88.909;0.031;0.810
33.000;4.340;10.979;63.018;0.015;0.824
40.800;3.521;40.664;88.909;0.018;0.842
23.200;4.340;11.489;95.506;0.010;0.853
20.400;4.340;11.489;59.198;0.009;0.862
11.600;4.340;11.489;88.909;0.005;0.867
55.000;4.340;10.979;36.992;0.024;0.891
44.000;4.340;10.979;59.533;0.019;0.911
46.400;4.340;11.489;88.909;0.021;0.931
23.200;3.521;11.489;88.909;0.010;0.942
22.000;4.340;10.979;88.909;0.010;0.951
66.000;4.340;10.979;88.909;0.029;0.981
44.000;4.340;10.979;88.909;0.019;1.000
Nilai fitness terbaik = 69.60008
Total fitness =  2258.803

Generasi 23
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
44.000;4.340;10.979;88.909;0.018;0.018
66.000;3.521;10.979;93.266;0.027;0.044
23.200;4.340;11.489;88.909;0.009;0.054
24.000;4.340;10.979;88.909;0.010;0.063
33.000;3.521;10.979;93.266;0.013;0.076
34.000;3.521;16.965;88.909;0.014;0.090
15.000;4.340;17.204;88.909;0.006;0.096
11.000;4.340;10.979;59.533;0.004;0.101
33.000;4.340;10.979;88.909;0.013;0.114
33.000;4.340;10.979;88.909;0.013;0.127
11.000;3.521;10.979;38.076;0.004;0.131
11.000;4.340;10.979;66.816;0.004;0.136
44.000;4.340;10.979;95.506;0.018;0.154
26.400;3.521;26.261;88.909;0.011;0.164
34.800;4.340;11.489;59.198;0.014;0.178
69.600;4.340;11.489;88.841;0.028;0.206
22.000;4.340;10.979;99.158;0.009;0.215
11.000;4.340;10.979;59.198;0.004;0.219
11.000;4.340;10.979;88.909;0.004;0.224
34.800;4.340;11.489;88.909;0.014;0.238
11.600;4.340;11.489;63.018;0.005;0.242
11.000;3.521;10.979;76.132;0.004;0.247
22.000;3.521;10.979;88.909;0.009;0.256
11.000;25.926;10.979;93.266;0.004;0.260
33.000;4.340;10.979;93.266;0.013;0.273
44.000;3.521;10.979;97.235;0.018;0.291
44.000;4.340;10.979;88.909;0.018;0.309
52.800;4.340;26.261;88.909;0.021;0.330
77.000;3.521;10.979;93.266;0.031;0.361
35.200;3.521;17.516;88.909;0.014;0.375
34.800;4.340;11.489;88.909;0.014;0.389
11.600;3.521;11.489;98.087;0.005;0.394
11.000;4.340;10.979;93.266;0.004;0.398
22.000;4.340;10.979;88.909;0.009;0.407
11.600;4.340;11.489;88.841;0.005;0.412
44.000;3.521;10.979;93.266;0.018;0.429
66.000;3.521;10.979;97.235;0.027;0.456
23.200;4.340;11.489;88.909;0.009;0.465
55.000;3.521;10.979;66.816;0.022;0.487
57.200;4.340;26.261;88.909;0.023;0.510
40.800;4.340;40.664;88.909;0.016;0.527
33.000;3.521;10.979;88.909;0.013;0.540
52.200;4.340;17.204;88.909;0.021;0.561
23.200;4.340;11.489;36.992;0.009;0.570
33.000;4.340;10.979;88.909;0.013;0.583
69.600;4.340;17.204;88.909;0.028;0.611
34.800;4.340;11.489;88.909;0.014;0.625
19.200;3.455;9.541;93.266;0.008;0.633
22.000;4.340;10.979;59.198;0.009;0.642
77.000;4.340;10.979;88.909;0.031;0.673
36.600;4.340;29.056;55.778;0.015;0.688
19.000;4.340;11.489;63.018;0.008;0.695
17.400;4.340;17.204;97.761;0.007;0.702
17.600;3.521;17.516;88.909;0.007;0.709
46.400;4.340;11.489;63.018;0.019;0.728
44.000;4.340;10.979;88.909;0.018;0.746
44.000;3.521;10.979;63.018;0.018;0.763
44.000;4.340;10.979;59.533;0.018;0.781
46.400;4.340;11.489;95.506;0.019;0.800
11.000;4.340;10.979;59.533;0.004;0.804
66.000;4.340;10.979;99.158;0.027;0.830
33.000;4.340;10.979;55.778;0.013;0.844
34.800;4.340;11.489;88.909;0.014;0.858
58.000;4.340;11.489;88.909;0.023;0.881
22.000;3.521;10.979;99.451;0.009;0.890
11.600;4.340;11.489;88.909;0.005;0.894
42.000;4.340;11.489;88.909;0.017;0.911
33.000;4.340;10.979;66.816;0.013;0.925
11.000;4.340;10.979;93.266;0.004;0.929
55.000;4.340;10.979;88.909;0.022;0.951
22.000;4.340;10.979;93.266;0.009;0.960
44.000;4.340;10.979;66.816;0.018;0.978
44.000;4.340;10.979;93.266;0.018;0.995
11.600;4.340;11.489;88.909;0.005;1.000
Nilai fitness terbaik = 76.99997
Total fitness =  2489.004

Generasi 24
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.000;3.521;10.979;88.909;0.010;0.010
66.000;3.521;10.979;88.909;0.029;0.039
40.800;4.340;40.664;88.909;0.018;0.057
44.000;4.340;10.979;36.992;0.019;0.076
43.400;4.340;10.979;88.909;0.019;0.096
66.000;4.340;10.979;93.266;0.029;0.125
11.600;4.340;11.489;88.841;0.005;0.130
23.200;4.340;11.489;38.076;0.010;0.140
11.000;3.521;10.979;88.909;0.005;0.145
17.600;4.340;17.516;73.963;0.008;0.153
55.000;3.521;10.979;88.909;0.024;0.177
11.600;4.340;11.489;55.778;0.005;0.182
11.600;4.340;11.489;88.909;0.005;0.187
11.600;3.521;11.489;97.235;0.005;0.192
17.000;3.521;16.965;95.506;0.008;0.200
11.000;4.340;10.979;88.909;0.005;0.205
11.000;4.340;10.979;36.992;0.005;0.210
52.800;4.340;17.516;88.909;0.023;0.233
11.600;4.340;11.489;66.816;0.005;0.238
33.000;4.340;10.979;65.065;0.015;0.253
11.600;4.340;11.489;88.841;0.005;0.258
34.800;4.340;11.489;93.266;0.015;0.273
33.000;3.521;10.979;88.909;0.015;0.288
55.200;4.340;55.021;93.266;0.024;0.312
22.000;4.340;10.979;36.992;0.010;0.322
55.000;4.340;10.979;88.909;0.024;0.346
11.000;3.521;10.979;88.909;0.005;0.351
66.000;3.521;10.979;88.909;0.029;0.380
66.000;4.340;10.979;88.909;0.029;0.409
34.800;4.340;11.489;55.778;0.015;0.425
44.000;4.340;10.979;93.266;0.019;0.444
44.000;4.340;10.979;88.909;0.019;0.464
34.800;4.340;11.489;74.366;0.015;0.479
22.600;4.340;10.979;88.909;0.010;0.489
22.000;4.340;10.979;88.909;0.010;0.499
34.800;4.340;17.204;88.909;0.015;0.514
55.000;4.340;10.979;55.778;0.024;0.539
55.000;4.340;10.979;63.018;0.024;0.563
34.800;4.340;17.204;88.909;0.015;0.578
26.400;4.340;26.261;88.909;0.012;0.590
11.000;3.521;10.979;88.909;0.005;0.595
33.000;4.340;10.979;99.158;0.015;0.609
44.000;4.340;10.979;93.266;0.019;0.629
33.000;4.340;10.979;59.533;0.015;0.643
66.000;3.521;10.979;88.909;0.029;0.673
33.000;3.521;10.979;88.909;0.015;0.687
46.400;4.340;11.489;77.135;0.021;0.708
44.000;4.340;10.979;63.018;0.019;0.727
44.000;4.340;10.979;88.909;0.019;0.747
11.000;4.340;10.979;88.909;0.005;0.751
11.000;4.340;10.979;36.992;0.005;0.756
18.200;3.521;18.048;59.198;0.008;0.764
23.200;4.340;11.489;88.909;0.010;0.775
11.000;3.521;10.979;88.909;0.005;0.779
22.000;3.521;10.979;88.909;0.010;0.789
11.000;3.521;10.979;88.909;0.005;0.794
33.000;3.521;10.979;88.909;0.015;0.809
44.000;4.340;10.979;93.266;0.019;0.828
18.800;4.340;18.666;88.909;0.008;0.836
11.600;4.340;11.489;88.909;0.005;0.841
33.000;4.340;10.979;88.909;0.015;0.856
33.000;4.340;10.979;88.909;0.015;0.871
23.200;4.340;11.489;38.076;0.010;0.881
11.000;3.521;10.979;88.909;0.005;0.886
11.000;3.521;10.979;88.909;0.005;0.891
44.000;4.340;10.979;36.992;0.019;0.910
33.000;3.521;10.979;88.909;0.015;0.925
11.000;4.340;10.979;93.266;0.005;0.930
66.000;4.340;10.979;63.018;0.029;0.959
11.000;3.521;10.979;88.909;0.005;0.964
38.400;3.521;10.979;88.909;0.017;0.981
44.000;4.340;10.979;66.816;0.019;1.000
Nilai fitness terbaik = 66.00014
Total fitness =  2262.404

Generasi 25
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
44.000;4.340;10.979;88.909;0.019;0.019
61.800;4.340;11.489;93.266;0.027;0.046
33.000;4.340;10.979;88.909;0.014;0.060
11.000;4.340;10.979;88.909;0.005;0.065
11.600;4.340;11.489;88.909;0.005;0.070
22.000;4.340;10.979;63.018;0.010;0.080
66.000;4.340;10.979;63.018;0.029;0.108
11.000;4.340;10.979;88.909;0.005;0.113
11.000;3.521;10.979;93.266;0.005;0.118
33.000;4.340;10.979;88.909;0.014;0.132
44.000;4.340;10.979;88.909;0.019;0.151
22.000;4.340;10.979;63.018;0.010;0.161
39.000;4.340;38.878;36.992;0.017;0.177
22.000;4.340;17.204;93.266;0.010;0.187
44.000;4.340;10.979;63.018;0.019;0.206
44.000;4.340;10.979;88.909;0.019;0.225
44.000;4.340;10.979;88.909;0.019;0.244
44.000;4.340;10.979;88.909;0.019;0.263
22.000;4.340;10.979;88.909;0.010;0.273
11.000;4.340;10.979;88.909;0.005;0.278
59.000;4.340;72.448;88.909;0.026;0.303
33.000;4.340;10.979;63.018;0.014;0.317
69.600;4.340;11.489;88.909;0.030;0.348
38.800;4.340;10.979;97.543;0.017;0.364
46.400;4.340;11.489;93.266;0.020;0.385
11.600;4.340;11.489;88.909;0.005;0.390
55.200;3.521;55.021;88.909;0.024;0.414
52.200;4.340;17.204;66.816;0.023;0.436
11.000;3.521;10.979;88.909;0.005;0.441
11.000;4.340;10.979;99.158;0.005;0.446
11.600;12.152;11.489;93.266;0.005;0.451
11.600;4.340;11.489;93.266;0.005;0.456
17.600;3.521;17.516;93.266;0.008;0.463
14.800;4.340;10.979;88.909;0.006;0.470
45.200;4.340;10.979;63.018;0.020;0.489
55.000;4.340;10.979;88.909;0.024;0.513
55.200;3.521;55.021;88.909;0.024;0.537
26.400;4.340;26.261;88.909;0.011;0.549
11.000;4.340;10.979;88.909;0.005;0.553
11.000;3.521;10.979;55.778;0.005;0.558
11.000;3.521;10.979;93.266;0.005;0.563
55.000;4.340;10.979;88.909;0.024;0.587
19.600;4.340;2.685;88.909;0.008;0.595
40.800;4.340;40.664;88.909;0.018;0.613
11.000;3.521;10.979;55.778;0.005;0.618
44.000;4.340;10.979;88.909;0.019;0.637
33.000;4.340;10.979;88.909;0.014;0.651
11.000;4.340;10.979;88.909;0.005;0.656
35.200;3.521;17.516;93.266;0.015;0.671
66.000;4.340;10.979;73.963;0.029;0.700
75.200;3.521;18.666;88.909;0.033;0.732
22.000;4.340;10.979;88.909;0.010;0.742
33.000;4.340;10.979;36.992;0.014;0.756
22.000;4.340;10.979;88.909;0.010;0.766
55.000;4.340;10.979;63.018;0.024;0.790
11.000;3.521;10.979;88.909;0.005;0.794
55.000;4.340;10.979;88.909;0.024;0.818
20.800;4.340;17.204;39.565;0.009;0.827
33.000;4.340;10.979;36.992;0.014;0.842
34.800;4.340;11.489;93.266;0.015;0.857
11.000;3.521;10.979;74.366;0.005;0.861
44.000;4.340;10.979;88.909;0.019;0.880
21.000;4.340;10.979;77.135;0.009;0.890
44.000;4.340;10.979;36.992;0.019;0.909
33.000;3.521;10.979;88.909;0.014;0.923
22.000;3.521;10.979;51.458;0.010;0.932
11.000;4.340;10.979;66.816;0.005;0.937
11.000;4.340;10.979;88.909;0.005;0.942
11.600;3.521;11.489;88.909;0.005;0.947
44.000;4.340;10.979;88.909;0.019;0.966
33.000;4.340;10.979;88.909;0.014;0.980
11.000;3.521;10.979;93.266;0.005;0.985
23.200;4.340;11.489;88.909;0.010;0.995
11.000;4.340;10.979;63.018;0.005;1.000
Nilai fitness terbaik = 75.2
Total fitness =  2306.803

Generasi 26
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
34.800;3.521;11.489;55.778;0.016;0.016
46.400;4.340;11.489;93.266;0.022;0.038
26.400;3.521;26.261;88.909;0.012;0.050
11.000;3.521;10.979;88.909;0.005;0.055
33.000;4.340;10.979;63.018;0.015;0.071
44.000;3.521;10.979;55.778;0.021;0.092
44.000;4.340;10.979;63.018;0.021;0.112
33.000;4.340;10.979;88.909;0.015;0.128
23.200;4.340;11.489;66.816;0.011;0.138
34.800;4.340;17.204;63.018;0.016;0.155
33.000;4.340;10.979;88.909;0.015;0.170
11.000;3.521;10.979;30.577;0.005;0.175
23.200;4.340;11.489;93.266;0.011;0.186
11.000;3.521;10.979;88.909;0.005;0.191
11.000;4.340;10.979;84.648;0.005;0.196
23.200;3.521;11.489;73.963;0.011;0.207
37.600;4.340;18.666;88.909;0.018;0.225
